Timestamp start: 1747217234902
Timestamp end: 1747218075204

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      368.0   399.3    74.4   166.4   191.5   309.3   353.0   377.2   396.1   419.7   453.1   530.5  2640.7  4339.6  7919.7 174651.5   174179
read      211.0   103.2    63.8   102.7   112.9   186.8   234.3   262.6   282.1   305.0   334.0   380.1   545.3   933.6  1558.7 106566.5   106356
read      260.3   161.7    68.9   135.6   153.1   240.4   278.9   300.9   317.1   337.5   364.4   408.0   604.8  2529.0  4124.2 178849.5   178750
read      209.9   102.2    63.8   101.4   111.2   184.7   234.5   263.8   284.3   307.8   337.5   385.2   522.9   902.3  1598.4 105773.5   105831
read      210.6   103.2    63.8   102.4   112.5   185.0   233.0   262.2   282.7   306.3   335.7   382.4   556.8   948.7  1210.3 110808.0   110667
read      203.3    96.7    63.8   114.0   130.1   191.6   215.2   228.9   238.9   252.1   269.1   295.8   578.8  1307.8  1733.7   8882.0     8803
read      272.9   204.2    68.9   103.1   115.4   236.9   298.6   332.5   356.4   383.7   420.6   496.8  1133.7  2142.1  4858.9  45667.5    45662
read      251.8   153.9    68.9   105.2   119.5   231.6   280.6   306.4   323.8   344.7   372.1   422.1   838.9  1572.5  3219.5  30795.5    30867
read      263.2   177.8    68.9   102.5   114.6   234.9   294.4   327.3   350.2   377.0   410.2   467.4   939.1  1849.6  3842.5  45383.5    45656
read      305.9   380.9    68.9   107.5   119.7   213.3   274.1   316.3   353.8   411.0   506.3   727.7  1992.2  4458.8  7813.2 100696.5   100938
read      220.0   128.4    68.9   108.0   119.5   193.6   236.0   262.8   282.2   305.5   335.5   383.6   729.9  1474.4  2238.1 132138.5   132360
read      271.2   279.2    68.9   101.3   111.9   218.5   281.5   318.1   345.4   379.9   424.4   500.7  1553.8  3270.8  7508.9  67446.5    67591
read      261.6   264.7    68.9   104.1   117.3   228.9   276.4   303.4   322.5   345.4   376.9   445.2  1031.7  4422.2  7631.5  33681.5    33910
read      325.8   393.7    68.9   105.9   118.6   223.6   306.0   366.0   407.3   456.2   528.7   771.7  2228.5  4195.1  7962.0  85545.0    85729
read      212.6   104.1    74.4   111.7   129.8   201.3   227.8   242.3   253.1   267.2   285.9   318.6   572.9  1362.9  1949.9  12881.5    12884
read      267.6   187.7    68.9   102.0   113.6   234.8   295.6   330.1   354.1   381.7   417.6   486.6  1076.4  1776.4  4538.7  45982.0    45621
read      264.3   197.6    68.9   103.3   116.8   237.5   291.7   320.6   341.2   364.8   395.6   453.3   946.1  2306.1  5488.0  36884.5    36938
read      275.4   223.9    68.9   101.5   112.8   232.8   302.1   340.2   367.3   398.4   436.3   512.9  1200.5  2711.8  3752.0  56768.0    56902
read      308.3   371.7    68.9   107.6   119.9   213.7   271.6   310.7   344.8   400.1   522.2   824.0  1799.0  4346.2  7552.6 102429.0   102243
read      209.0   130.7    68.9   111.8   128.2   197.3   221.8   235.2   246.8   260.3   278.0   308.8   521.9  1566.9  7035.8  13965.5    14085
read      310.0   442.4    68.9   105.7   117.9   213.2   274.6   314.1   346.8   398.3   479.2   696.8  2214.0  5939.1  8290.8  94040.5    94103
read      253.0   208.2    68.9   102.7   113.4   221.3   273.7   302.0   323.1   350.6   390.4   460.5  1062.2  2795.6  4024.6  58117.0    58175
read      378.0   516.3    74.4   144.4   166.2   281.7   329.5   357.6   378.6   405.4   448.9   640.9  3303.1  5823.1  8125.1 150975.5   151312
read      219.6   155.2    68.9   101.4   111.4   194.2   247.5   273.6   291.4   311.7   337.6   380.4   553.0  2134.1  5414.7  83037.5    83333
read      390.0   435.8    68.9   149.2   173.4   299.8   354.9   387.7   413.2   447.9   504.8  1111.9  2544.1  4728.5  7838.4 164691.5   165153
read      225.2   132.5    68.9   108.7   120.7   201.4   245.8   271.6   290.6   313.3   342.8   392.8   640.4  1472.9  3830.6 123957.5   123975
read      242.2   128.8    68.9   107.0   121.7   228.1   269.5   292.6   309.7   329.6   355.0   396.9   662.5  1491.9  2165.0  28538.0    28449
read      224.4   108.1    68.9   113.0   131.5   211.9   241.9   259.5   271.6   286.4   305.7   341.7   691.6  1380.6  1720.7  14928.5    14903
read      248.1   140.9    68.9   104.9   118.8   231.6   279.0   303.9   320.9   341.8   368.1   410.9   717.4  1669.5  4047.3  31209.5    31189
read      259.6   166.5    68.9   103.2   115.6   235.5   290.6   320.8   341.9   366.1   396.3   446.1   942.3  1861.1  3230.9  40459.5    40636
read      280.1   303.3    63.8   102.8   114.1   212.6   282.0   328.1   364.2   405.5   457.9   563.3  1489.3  3856.0  7676.3  80603.0    80574
read      308.8   289.6    74.4   139.3   158.9   262.9   309.1   335.7   355.7   380.3   415.0   484.6  1584.2  3550.7  7380.8 168672.0   168820
read      239.2   161.3    68.9   120.6   135.7   215.4   254.7   278.2   295.9   316.9   344.7   392.0   645.5  2219.6  3842.6 162306.0   162621
read      214.1   111.4    68.9   102.9   113.0   187.6   238.3   268.4   289.4   312.8   342.2   389.1   531.2  1223.9  1793.0 101654.0   101621
read      268.4   213.8    68.9   101.2   112.2   227.3   292.9   331.6   359.1   389.5   427.7   497.1  1203.5  2562.8  4040.1  58652.0    58592
read      325.2   369.1    68.9   129.3   147.6   256.2   307.1   336.8   359.6   388.4   430.8   559.7  1944.9  3760.5  7886.7 152935.5   153042
read      218.3   174.6    63.8   103.4   113.8   188.0   235.3   264.7   285.2   308.8   338.6   389.1   644.8  1681.8  7789.4 112402.0   112238
read      238.5   150.2    68.9   120.2   135.2   215.3   255.1   278.5   295.8   317.1   344.9   393.7   644.4  2005.7  4151.9 160413.5   160265
read      252.6   176.8    68.9   101.4   112.1   223.0   279.6   312.4   336.3   366.0   403.7   465.8   966.2  1794.8  4647.8  57198.0    57109
read      303.4   337.9    68.9   105.9   118.2   218.6   296.3   357.0   399.5   445.4   502.7   625.7  1872.9  3758.3  7855.7  88471.0    88551
read      199.5   101.9    68.9   110.9   127.5   189.5   212.3   224.7   233.3   245.5   261.6   288.8   453.2  1417.3  3536.0   8380.0     8385
read      256.2   161.8    68.9   104.1   117.5   235.1   286.8   313.8   332.9   355.0   383.7   431.3   864.5  1842.7  3013.9  34117.5    34088
read      356.6   466.9    68.9   111.8   127.3   230.7   287.0   321.6   352.7   402.0   615.2  1346.0  2416.5  4880.6  7803.9 113405.0   113600
read      223.7   184.9    68.9   107.3   118.8   193.2   236.1   263.1   282.0   304.7   334.4   382.8   724.3  2454.0  7192.6 131559.5   131842
read      218.5   135.1    68.9   104.3   114.8   189.3   236.8   265.9   286.3   310.2   340.5   390.3   652.2  1777.8  2858.0 112344.0   112066
read      270.9   280.8    68.9   101.6   112.3   216.0   283.2   325.2   356.1   393.0   439.7   518.8  1475.0  3096.3  7568.8  72304.5    72585
read      305.5   366.4    68.9   115.9   131.1   227.5   277.3   306.4   328.2   357.0   400.8   671.6  1974.9  3644.4  7638.5 133711.0   133669
read      219.4   315.4    68.9   112.7   130.2   197.7   223.0   236.2   247.7   260.8   277.7   308.0   536.6  7322.4  9450.4  11840.5    11820
read      214.9   126.7    63.8   112.4   130.3   203.6   231.4   246.9   257.9   271.1   289.1   319.2   522.4  1657.9  5062.6  12623.5    12639
read      347.7   450.1    68.9   113.2   128.5   229.1   284.5   318.5   346.3   391.3   554.5  1282.6  2302.1  4875.1  7761.9 118258.5   118548
read      248.5   176.9    68.9   124.7   140.4   224.6   265.5   289.0   306.5   327.3   355.4   401.4   604.4  3122.0  4195.3 165459.0   165754
read      254.3   221.5    68.9   102.2   112.9   202.1   265.1   303.4   333.9   372.2   424.7   511.0  1176.2  2595.2  4347.7  86417.5    86823
read      221.8    99.2    68.9   109.8   126.9   212.5   244.1   261.6   273.3   288.7   308.1   339.1   557.7  1354.5  1788.0  17007.5    16898
read      339.2   433.8    68.9   113.6   128.8   230.6   284.4   315.9   341.6   377.6   457.5  1297.2  2276.7  4371.4  7867.4 122386.5   123124
read      260.3   225.3    68.9   102.0   112.5   214.9   279.8   318.0   346.5   382.3   425.8   496.2  1148.0  2689.2  7050.6  71750.5    72278
read      262.3   157.7    68.9   102.1   114.0   235.4   297.8   332.2   356.1   383.4   416.9   469.6   911.4  1596.1  2125.6  48214.0    47757
read      276.0   232.7    68.9   101.5   112.6   230.5   302.2   344.2   373.3   405.2   448.1   520.5  1218.1  2612.5  6428.0  60692.5    60510
read      248.4   139.2    59.1   108.6   124.4   233.3   276.0   298.6   314.6   333.5   358.2   400.2   739.7  1578.1  2199.1  25180.5    25237
read      340.4   437.8    68.9   111.2   125.2   227.1   306.2   372.7   424.7   483.6   569.4   773.0  2342.7  5258.3  7896.4  97553.0    97783
read      255.3   260.2    63.8   107.0   118.7   201.3   251.1   279.9   301.4   327.4   365.0   454.4  1519.7  2795.8  5478.2 119158.5   118966
read      219.3   111.1    68.9   109.5   127.0   208.8   238.3   254.8   267.6   282.3   301.3   333.8   568.4  1612.8  2010.6  16737.0    16631
read      211.6   100.7    68.9   112.8   130.6   200.5   226.8   241.3   252.2   265.8   283.7   314.6   572.0  1431.3  1933.8  11830.5    11743
read      343.8   440.4    63.8   111.3   126.0   225.7   279.1   312.9   341.6   388.3   603.0  1258.0  2300.6  4496.2  7823.1 114602.5   115026
read      223.6   155.0    68.9   106.2   117.2   192.7   237.5   265.4   285.8   309.9   340.7   392.1   789.9  1854.1  3377.7 122460.0   122371
read      191.3   101.2    63.8   107.9   122.7   181.3   202.2   214.1   222.7   233.2   249.0   274.8   532.7  1212.5  2679.1   7240.5     7198
read      240.9   153.0    68.9   107.0   122.8   227.3   269.0   290.4   305.7   323.3   345.9   384.8   689.5  1524.1  7533.9  25083.5    25022
read      338.6   362.9    68.9   137.8   158.2   271.8   323.8   354.5   377.3   405.1   448.2   563.5  1871.2  3754.3  7690.3 157613.0   157513
read      261.4   156.0    68.9   132.8   150.4   239.8   281.2   304.7   321.3   342.8   371.4   420.6   647.3  2281.2  3624.2 172055.5   171975
read      236.4   178.5    63.8   117.2   131.4   209.6   250.0   273.9   292.0   314.0   342.9   392.8   701.9  2459.7  5100.4 154902.5   154918
read      225.0   154.6    68.9   109.9   121.8   197.1   239.0   265.2   284.3   307.1   337.2   386.6   670.7  2024.1  3325.9 139270.5   139185
read      230.8   159.6    68.9   115.4   129.3   206.6   247.2   271.1   289.1   310.5   338.2   383.0   582.6  2028.9  5294.8 152684.0   152724
read      223.7   105.1    68.9   109.5   125.3   214.1   246.4   265.0   278.0   293.7   314.5   346.6   488.5  1323.5  2014.3  20747.5    20845
read      316.2   394.7    68.9   116.9   133.0   234.8   286.9   316.4   338.8   367.8   414.7   650.7  2164.7  3986.8  7854.9 140528.5   140348
read      270.4   303.4    68.9   103.4   114.3   205.6   267.2   305.4   335.6   375.2   432.0   538.9  1477.7  3959.8  7320.4  88534.0    88725
read      283.8   324.8    68.9   111.9   125.8   215.4   264.5   293.0   315.0   342.8   383.4   519.3  1703.0  3517.7  7337.4 133847.0   134088
read      254.2   176.5    63.8   101.4   111.8   218.2   281.7   318.9   346.0   377.8   418.7   486.4   938.8  1776.4  3172.5  66232.0    66126
read      282.2   257.0    68.9   102.4   113.6   217.8   298.9   351.3   386.5   424.1   469.7   563.2  1405.9  3019.9  3767.1  77980.5    78214
read      263.9   205.3    63.8   100.7   111.7   229.9   294.9   332.3   357.7   386.3   422.1   480.6   974.4  2042.0  4857.8  54992.5    55191
read      261.6   164.2    68.9   101.4   112.3   231.8   298.0   335.2   360.4   388.1   423.2   481.2   881.2  1687.0  2708.6  54135.0    54081
read      331.9   438.3    68.9   111.1   125.0   220.2   274.6   311.1   342.1   393.5   550.4  1012.4  2580.1  4552.0  7911.5 112526.5   112478
read      278.7   157.0    74.4   145.5   165.0   260.3   300.5   322.9   340.5   361.9   390.2   436.3   626.7  2131.6  4311.0 179550.5   179666
read      217.7   127.9    68.9   102.7   112.7   189.0   240.8   270.2   290.6   314.1   343.4   390.3   614.0  1545.8  2272.9 100543.5   100584
read      222.0   169.3    68.9   106.6   117.9   192.2   235.7   262.9   282.3   305.5   335.1   383.9   729.2  2100.9  5052.7 128015.0   127920
read      190.5   160.7    63.8   105.8   120.6   177.9   198.4   210.1   218.0   229.6   244.7   271.9   457.6  1611.5  7291.8   6567.5     6594
read      238.7   122.2    68.9   107.1   122.9   227.1   268.4   289.7   304.7   321.1   343.6   380.8   615.4  1335.7  3866.7  25188.5    25020
read      335.6   431.7    68.9   116.3   132.3   234.3   287.2   318.3   343.1   376.0   435.2  1259.9  2326.9  4751.2  7978.8 129745.5   129587
read      202.2    77.3    68.9   111.5   128.4   194.5   219.3   232.6   243.1   255.0   272.2   298.0   443.2  1081.6  1249.6  10352.0    10277
read      315.4   363.4    63.8   125.7   144.3   250.6   300.5   329.7   351.7   379.6   420.6   517.1  1937.4  3984.4  7777.4 148004.5   148458
read      256.4   228.0    63.8   101.3   111.8   213.9   275.9   312.2   338.7   370.7   412.4   478.5  1121.1  2739.7  7307.4  66149.0    66114
read      257.3   158.9    68.9   101.5   113.0   232.6   290.9   322.9   346.2   372.3   404.9   461.0   848.3  1695.4  2893.7  48940.5    49261
read      319.4   445.5    68.9   114.6   129.8   224.2   270.3   297.6   319.2   347.6   396.7   943.9  2675.3  4685.1  7895.9 132881.0   133049
read      211.8   128.9    63.8   101.8   111.6   184.9   233.8   263.0   283.0   305.8   334.2   377.8   533.1  1507.5  2498.3 106149.5   106628
read      223.0   104.5    68.9   104.9   118.5   213.9   248.3   266.5   279.0   294.2   314.9   350.6   566.1  1361.8  1739.1  23571.5    23498
read      258.5   254.7    68.9   104.4   115.6   199.9   257.3   296.2   328.1   367.8   422.5   525.5  1243.1  3233.4  7419.2 103387.5   103564
read      234.6   159.6    68.9   117.8   132.1   210.5   250.2   273.9   292.2   314.0   342.9   391.9   566.7  2628.0  4109.0 161206.0   161774
read      233.0   126.4    68.9   103.5   115.3   221.5   264.8   287.8   304.0   322.4   346.4   385.7   527.2  1341.8  2406.0  39203.5    39037
read      353.6   362.1    74.4   145.3   167.5   273.7   321.3   351.6   375.1   407.8   463.6  1056.8  1734.5  3714.1  7560.6 163527.0   163622
read      219.4   148.2    68.9   107.8   118.9   192.3   234.9   261.8   280.8   303.4   332.2   376.8   581.8  2168.2  3832.2 132164.5   132405
read      212.6   122.4    68.9   106.6   117.6   188.0   230.5   256.8   275.7   298.3   327.0   369.7   496.2  1541.9  2930.9 131972.5   131596
read      253.8   160.9    68.9   129.9   146.7   232.1   271.4   293.9   310.8   330.9   358.0   402.5   621.3  2384.5  3467.9 174453.0   174543
read      242.3   200.2    68.9   101.8   112.2   197.8   258.4   294.5   321.3   353.8   395.9   464.0   951.1  2611.8  3219.7  90960.0    90567
read      243.1   218.6    63.8   105.5   116.6   194.6   243.2   274.3   297.9   328.6   373.8   501.1  1139.8  2855.5  5767.7 116502.5   116582
read      203.2    81.5    68.9   110.2   126.3   196.8   222.1   235.4   246.3   258.6   274.8   302.2   392.9  1144.4  1870.0  14000.0    13888
read      305.5   346.6    68.9   109.8   122.7   210.9   263.1   298.9   332.5   389.5   552.9   893.7  1667.2  3707.7  7323.4 118596.0   119224
read      226.7   155.5    68.9   113.6   127.1   201.1   239.7   263.2   280.2   301.3   329.3   374.2   683.2  2085.6  3347.3 156564.5   156471
read      254.5   193.8    68.9   122.7   138.7   222.7   264.5   288.9   307.2   329.8   361.4   417.9  1248.4  2542.7  4387.3 163992.5   164013
read      237.1   125.4    68.9   103.1   115.0   223.5   268.7   293.0   310.7   331.4   358.0   401.1   618.0  1473.2  2727.3  42133.5    41909
read      328.0   401.4    68.9   112.4   127.2   221.2   270.1   301.4   327.5   367.3   487.8  1264.2  1878.6  3717.9  7668.1 128299.0   128280
read      211.5   118.6    68.9   102.6   112.6   185.6   234.1   263.1   283.2   306.1   334.9   380.2   542.9  1114.9  3995.4 107635.5   107066
read      243.2   137.8    68.9   101.2   112.8   224.3   275.8   305.2   325.0   347.5   375.6   422.4   719.5  1520.9  1978.0  46429.5    46119
read      192.1   104.0    59.1   108.7   122.4   183.0   206.1   218.6   228.5   239.6   255.2   283.1   388.8  1336.7  2983.6  10206.0    10227
read      195.5    77.3    68.9   109.8   124.6   188.0   212.3   225.7   234.8   247.3   263.2   289.1   363.1  1131.0  1587.9  10896.5    10870
read      348.4   404.2    68.9   124.1   142.9   246.3   293.6   324.5   350.8   390.4   470.6  1325.2  1824.0  3814.4  7719.3 145969.0   146664
read      213.6   116.5    68.9   107.9   123.0   205.6   234.5   251.1   262.9   275.3   293.9   324.0   427.4  1522.8  3237.9  19889.5    19865
read      290.8   358.0    68.9   108.8   120.9   206.8   260.5   297.5   330.0   377.7   465.0   692.6  1805.6  4329.7  7849.8 113398.0   113409
read      244.6   150.6    68.9   100.3   110.8   214.0   277.3   312.8   337.9   367.0   402.5   459.9   751.5  1608.7  2299.9  70773.5    70623
read      247.7   138.7    63.8   100.3   111.5   225.4   284.2   316.2   338.5   363.6   394.1   442.9   728.3  1511.4  2453.9  52390.5    52633
read      260.9   270.0    63.8   104.8   115.9   199.0   255.8   295.9   328.8   371.9   429.3   536.7  1353.6  3439.5  7412.7 104427.0   104630
read      240.4   127.4    68.9   102.1   114.1   223.9   274.4   301.1   319.3   341.1   368.7   410.8   689.4  1382.0  1990.6  42650.0    42594
read      269.3   227.6    63.8   102.3   113.7   206.6   284.2   340.7   377.0   414.8   460.7   542.5  1288.1  2520.8  3479.0  95021.0    95196
read      247.3   130.1    68.9   101.5   112.8   226.3   285.3   317.3   338.9   363.5   393.6   439.9   698.1  1289.7  1910.9  52554.5    52243
read      239.5   124.3    63.8   102.9   115.2   225.1   272.6   297.2   314.6   334.5   359.4   398.8   663.3  1385.9  2021.3  37057.0    37031
read      238.3   125.2    68.9   102.0   114.0   222.9   273.8   299.9   317.6   338.3   363.8   403.2   616.8  1374.2  2993.9  39900.5    39878
read      259.0   239.5    68.9   105.5   117.1   199.3   253.7   291.9   323.2   367.0   431.6   559.9  1270.9  2728.1  5096.0 110435.5   110750
read      186.7    98.4    68.9   106.6   120.2   178.0   198.8   211.2   219.8   230.8   245.8   271.8   404.7  1098.8  2524.7   8247.0     8231
read      256.0   175.0    68.9   100.1   110.9   221.5   286.2   323.5   349.3   377.6   412.9   469.2  1019.9  1826.5  2359.1  63300.0    63638
read      274.7   257.3    68.9   102.4   113.6   208.8   284.5   337.4   373.0   410.6   457.7   547.5  1435.4  2952.0  5034.3  89988.0    90167
read      248.7   146.7    63.8   100.8   112.0   224.8   283.1   314.4   336.6   361.3   391.3   439.3   801.4  1599.9  2368.4  50629.5    50555
read      205.5    77.9    59.1   108.2   123.3   199.4   227.6   243.0   253.9   267.5   284.7   313.3   397.6   873.6  1430.6  15998.0    15997
read      244.3   153.9    68.9   101.5   113.7   225.2   278.3   307.2   325.9   346.2   372.3   416.6   706.2  1568.9  6042.8  43110.5    43089
read      199.0    77.9    68.9   110.3   126.2   192.2   217.3   230.6   240.1   251.7   268.4   293.9   378.3  1240.8  1688.1  12247.0    12188
read      270.9   238.2    68.9   101.5   112.2   216.3   291.7   337.0   367.2   400.5   442.6   519.9  1292.2  2685.2  6699.5  76554.0    76615
read      298.8   449.6    68.9   117.2   132.5   225.0   270.5   297.1   317.8   343.4   381.0   465.7  2929.5  6163.4  9593.8 143212.0   143480
read      238.9   148.3    68.9   100.9   111.2   216.4   273.7   305.7   327.9   354.2   387.4   437.0   596.6  1376.9  3342.8  63584.0    63793
read      260.8   220.3    63.8   100.6   111.4   218.5   289.7   331.9   360.2   391.0   428.3   488.5   942.6  3004.3  7337.0  72137.5    71996
read      242.6   126.0    68.9   102.0   113.6   226.3   279.0   307.2   326.2   346.9   372.6   412.3   623.1  1432.3  2161.2  42100.0    41778
read      220.6   103.2    74.4   106.8   121.7   213.0   246.5   264.9   277.4   292.3   312.3   343.5   462.1  1071.0  3310.1  21987.0    21860
read      243.4   127.6    68.9   101.4   113.0   224.9   278.9   308.9   329.2   352.3   380.8   425.8   649.1  1274.9  2111.6  45411.5    45582
read      275.1   268.2    68.9   101.8   112.7   212.7   288.9   336.6   368.3   402.4   446.7   529.4  1442.5  2938.3  7468.3  82304.0    81972
read      243.6   155.8    68.9   101.9   114.0   223.6   275.8   304.2   323.2   344.5   371.6   415.1   697.6  1687.3  4028.2  42962.0    42852
read      252.2   168.0    63.8   100.3   111.2   224.9   283.2   316.3   339.2   365.0   397.2   451.4   863.1  1792.6  3724.5  51517.5    51852
read      269.9   269.0    63.8   106.7   118.4   203.9   259.6   297.1   329.9   375.4   450.1   600.5  1389.2  3208.5  6990.0 109358.0   109368
read      245.7   154.0    63.8   100.9   111.6   221.7   278.7   311.0   333.6   359.8   391.8   439.4   738.4  1706.5  4154.4  56021.5    55794
read      238.1   136.4    68.9   102.5   115.2   222.1   268.5   292.4   309.1   328.3   353.2   395.0   703.1  1666.3  2931.1  35564.5    35534
read      273.7   260.9    68.9   102.6   113.7   207.0   283.4   338.1   374.3   411.5   457.0   543.2  1473.1  2900.9  5112.6  90649.5    90576
read      277.9   270.0    63.8   103.7   115.3   208.3   283.6   342.0   379.8   418.5   465.4   552.7  1473.9  3115.5  7086.1  95159.5    95085
read      245.7   218.8    68.9   103.6   114.3   196.1   252.4   288.3   316.2   350.6   399.5   489.9  1007.0  3027.9  4234.4 100024.0   100029
read      260.9   217.9    63.8   100.7   111.5   215.1   284.0   323.8   351.1   382.4   420.7   484.6  1228.2  2346.4  6051.3  72844.5    72551
read      264.7   248.2    68.9   100.8   111.5   207.5   282.1   329.8   361.3   394.6   435.2   504.2  1316.9  2868.0  7317.0  84817.5    84629
