Timestamp start: 1747218116063
Timestamp end: 1747218956370

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      221.1   135.5    68.9   105.1   116.2   196.6   242.7   269.7   289.2   312.1   341.3   390.8   602.9  1794.8  3334.6 106326.5   106356
read      309.5   222.8    74.4   147.5   169.6   278.8   333.0   366.6   391.9   422.2   460.6   516.7   678.3  3191.6  6806.4 178163.0   178750
read      218.4   118.5    68.9   103.1   113.5   192.1   241.5   270.6   291.4   315.1   345.0   397.4   622.2  1227.2  2407.0 105882.5   105831
read      215.3   108.8    68.9   102.6   113.0   189.6   238.2   267.6   288.5   312.7   343.0   393.5   601.5  1043.3  1411.9 110365.5   110667
read      204.9   129.4    68.9   111.4   128.2   192.0   215.3   228.6   237.9   250.5   268.1   296.3   618.6  1532.2  5648.5   8768.5     8803
read      285.1   229.5    68.9   102.3   114.5   243.9   305.7   340.2   365.5   394.9   434.2   538.4  1300.7  2343.0  3832.1  45882.0    45662
read      260.0   153.4    68.9   105.1   119.6   240.2   289.4   315.7   334.4   356.3   386.1   437.0   879.4  1611.7  2166.9  31099.0    30867
read      283.5   226.2    63.8   102.1   114.2   246.0   308.5   341.9   366.0   394.2   432.7   527.5  1256.4  2225.1  6408.0  45555.5    45656
read      343.3   442.1    68.9   110.6   124.5   229.2   291.5   334.9   376.4   456.1   610.8   994.0  2347.9  5294.9  7882.1 100925.5   100938
read      224.8   133.9    68.9   108.3   119.8   197.0   240.6   267.4   287.1   310.6   341.2   395.1   807.0  1447.9  1847.6 132929.5   132360
read      268.1   252.9    63.8   101.7   112.5   223.2   287.6   324.2   352.5   388.0   433.6   528.0  1130.7  2390.0 11103.6  67598.0    67591
read      269.3   233.6    68.9   104.8   119.0   236.5   286.9   315.4   335.8   360.7   394.8   467.7  1093.4  3027.7  6943.9  33965.5    33910
read      343.8   436.1    68.9   106.2   119.3   231.6   315.8   380.9   425.7   482.1   561.0   812.0  2497.3  4570.7  7986.5  85523.5    85729
read      221.2   118.7    68.9   111.5   130.3   207.8   235.0   251.6   263.4   275.8   295.4   333.0   687.4  1480.9  2511.1  12879.0    12884
read      285.0   277.2    63.8   102.2   114.4   241.7   301.9   336.4   361.0   390.5   429.8   536.2  1356.5  2476.6 11285.4  45633.0    45621
read      265.3   169.9    68.9   103.5   116.6   242.3   295.8   324.8   344.9   369.0   399.8   458.5   986.8  1803.2  2832.0  37252.0    36938
read      287.2   248.8    68.9   101.8   113.1   239.6   307.4   346.4   374.0   406.6   452.7   562.8  1374.5  2614.0  7059.7  56947.5    56902
read      355.9   433.6    63.8   112.8   128.1   232.3   311.2   385.1   451.5   533.8   639.8   946.6  2204.8  4998.7  7976.4 101934.0   102243
read      215.1    80.4    74.4   112.1   130.5   210.9   238.0   253.7   265.7   278.9   295.5   321.0   384.6   972.5  1720.4  13994.5    14085
read      282.0   216.6    68.9   105.9   118.0   213.7   291.5   363.5   414.3   467.7   532.7   623.8   915.0  2369.5  3973.3  94229.5    94103
read      255.7   145.2    63.8   100.6   111.6   233.7   300.2   336.1   360.8   388.2   420.7   469.7   582.3  1776.1  2674.3  58293.0    58175
read      419.6   609.1    68.9   153.4   175.9   288.9   337.1   366.5   390.4   422.9   478.4  1274.1  3422.4  6560.6  8087.7 151685.0   151312
read      320.7   474.4    63.8   105.4   118.3   223.8   298.7   354.3   396.3   444.5   515.5   673.1  1915.6  7021.7 12938.3  83365.0    83333
read      292.8   251.4    68.9   132.5   151.2   252.8   302.7   332.5   354.9   382.7   420.7   488.1  1400.9  3435.3  7076.3 165312.5   165153
read      223.4   151.1    63.8   105.8   116.9   194.1   239.9   267.5   287.5   310.9   340.8   392.2   731.9  1846.6  3399.2 124274.5   123975
read      244.5   139.4    59.1   105.0   119.6   228.3   269.9   293.5   310.6   330.6   357.0   399.9   731.4  1631.5  2628.5  28472.0    28449
read      219.7   115.3    68.9   109.9   127.7   209.2   239.2   256.2   268.2   282.0   299.3   332.0   547.4  1284.6  2527.9  14979.0    14903
read      250.6   141.7    63.8   103.6   117.5   234.6   282.2   307.2   324.2   343.9   371.5   417.1   689.2  1702.3  2857.9  31289.5    31189
read      265.5   205.1    63.8   101.5   113.7   234.2   286.9   316.7   338.5   364.4   398.5   469.4  1136.8  2321.5  5738.2  40513.0    40636
read      307.8   362.8    63.8   104.1   116.3   223.0   298.7   351.2   391.2   436.2   505.6   665.3  1786.5  4388.0  7858.6  80487.5    80574
read      360.8   337.8    74.4   155.9   179.2   297.5   350.3   382.5   407.1   438.9   486.2   607.6  1828.2  3723.7  7540.5 168830.5   168820
read      263.2   152.8    63.8   127.8   144.6   238.7   285.2   312.1   332.1   356.5   388.9   441.7   659.6  2084.3  2679.8 162778.5   162621
read      216.9   127.7    68.9   102.0   112.1   190.2   241.6   270.8   290.8   313.2   341.3   386.4   544.4  1677.7  2216.8 101755.5   101621
read      278.8   244.4    63.8   100.5   111.6   234.3   300.8   338.9   366.4   397.3   436.3   520.1  1320.5  2742.2  6618.1  58481.5    58592
read      289.1   300.8    68.9   121.5   138.1   235.7   287.2   316.2   338.2   365.4   402.6   483.8  1604.4  3582.9  7355.0 152858.0   153042
read      218.5   146.4    68.9   103.6   114.1   190.3   238.7   267.4   287.5   310.6   339.7   385.9   619.4  1729.1  4653.4 112218.0   112238
read      254.7   197.4    68.9   121.0   136.7   224.2   267.6   293.3   313.1   337.6   371.1   430.4   789.1  3140.6  3755.8 159714.0   160265
read      254.1   181.4    68.9   100.3   111.1   227.0   281.9   313.1   336.6   366.0   403.6   465.6   914.4  2415.6  3830.2  57021.0    57109
read      318.0   392.3    68.9   105.6   117.9   221.7   297.9   356.0   398.9   449.1   520.2   662.9  2219.5  4272.3  7831.9  88797.0    88551
read      196.4    85.8    63.8   109.6   125.9   188.2   211.4   224.2   232.8   244.6   260.3   287.6   399.7  1127.3  2840.6   8432.0     8385
read      253.6   145.1    68.9   103.6   116.8   235.5   285.1   312.0   330.9   352.3   379.3   425.6   813.0  1734.9  2430.3  34258.0    34088
read      358.6   427.6    68.9   112.4   127.8   234.0   291.1   326.1   356.7   409.6   731.6  1361.9  2094.0  3804.9  7713.8 113779.5   113600
read      224.0   181.0    68.9   107.4   118.7   195.3   239.3   266.3   285.7   308.5   338.0   385.5   659.0  2074.6  5476.6 131530.0   131842
read      219.0   145.9    63.8   103.2   113.7   190.7   239.2   267.9   288.3   311.7   340.8   389.4   610.4  1843.9  3728.4 111400.0   112066
read      278.6   292.6    63.8   102.3   113.2   221.5   288.8   329.3   360.4   398.3   449.6   548.2  1519.0  3049.0 10887.0  72270.5    72585
read      295.8   355.5    68.9   113.0   127.6   223.0   274.8   304.2   325.7   353.4   395.8   547.9  1874.5  3632.9  7567.8 133468.5   133669
read      209.3    94.1    68.9   112.3   130.0   200.2   225.8   239.9   250.5   263.1   278.7   309.2   478.7  1307.5  1865.2  11684.0    11820
read      214.6   128.6    68.9   111.5   129.2   204.2   231.9   247.3   258.5   271.9   289.8   317.4   451.6  1315.9  7182.8  12662.5    12639
read      337.0   438.7    68.9   111.6   126.4   229.6   282.9   314.5   339.5   374.4   455.1  1293.0  2275.7  4472.5  7814.4 118479.5   118548
read      268.0   158.9    68.9   130.6   148.3   242.3   288.2   315.1   335.9   361.3   395.0   452.4   709.7  2118.2  3266.1 165819.0   165754
read      265.3   260.8    68.9   103.5   114.5   207.9   271.2   309.8   339.2   377.3   431.6   535.9  1349.3  3241.3  7346.4  86900.5    86823
read      225.7   108.4    68.9   109.6   126.6   216.0   248.1   265.7   277.8   292.7   311.8   342.1   554.4  1456.8  1776.3  16775.5    16898
read      364.7   462.8    68.9   115.6   132.6   244.1   301.5   335.3   362.7   402.2   523.8  1402.8  2394.4  4624.9  7901.3 122841.5   123124
read      276.6   269.4    68.9   102.0   112.8   221.2   289.1   329.1   360.1   396.9   446.8   542.2  1449.1  3524.4  7198.6  72215.5    72278
read      264.4   164.5    68.9   101.2   112.8   239.8   299.3   332.4   355.5   381.9   415.5   477.7   915.8  1765.3  2860.6  47880.0    47757
read      278.3   231.5    63.8   100.9   112.2   235.6   305.7   344.8   373.4   404.9   445.2   524.5  1227.7  2503.9  7060.8  60553.5    60510
read      243.6   114.5    68.9   106.7   122.1   232.6   274.9   297.1   312.6   330.4   353.7   393.2   621.3  1261.9  1931.1  25505.5    25237
read      341.8   422.8    68.9   110.2   124.1   230.1   307.0   375.1   433.4   503.8   592.2   788.0  2238.7  4674.1  7919.7  97362.5    97783
read      250.8   254.1    63.8   105.8   117.3   200.3   250.3   280.0   301.6   327.9   363.8   436.2  1469.4  3028.6  6422.1 119078.0   118966
read      221.4    95.6    68.9   109.5   127.1   213.1   243.2   260.1   272.3   287.6   306.8   338.6   478.9  1211.9  2146.1  16646.0    16631
read      210.6   104.2    63.8   110.8   128.8   201.8   227.6   242.0   252.9   266.6   283.9   312.7   481.6  1212.1  1987.6  11630.0    11743
read      350.5   445.5    63.8   112.3   127.5   232.9   288.2   320.6   348.6   394.6   578.6  1310.7  2307.1  4311.8  7944.2 114369.0   115026
read      220.6   145.4    63.8   105.6   116.4   192.5   238.2   265.7   285.6   308.9   338.6   387.1   666.3  1841.8  3277.3 122795.0   122371
read      192.2   160.4    68.9   104.1   119.7   180.4   201.6   214.0   223.0   233.4   249.7   274.4   521.1  1238.2  7475.1   7192.0     7198
read      244.5   140.9    68.9   106.4   121.9   230.9   272.2   293.9   309.6   327.8   352.0   394.5   679.2  1571.2  3581.0  25149.5    25022
read      302.8   332.9    68.9   127.6   145.2   248.3   295.7   323.7   344.8   371.6   410.2   497.3  1863.3  3727.9  7844.8 157512.5   157513
read      298.6   196.1    68.9   140.4   160.5   266.6   319.7   352.5   376.7   406.3   445.5   506.5   831.5  2479.5  4387.0 171976.5   171975
read      249.0   156.0    68.9   120.3   135.8   223.1   267.7   293.6   313.1   336.6   368.0   423.0   683.4  2111.8  2771.5 154828.5   154918
read      235.8   172.9    68.9   111.8   124.6   206.0   250.7   276.9   296.2   319.3   350.5   402.2   798.4  2147.0  4099.0 139160.0   139185
read      231.6   149.1    68.9   113.5   127.4   206.3   248.2   273.1   291.8   314.0   343.5   392.9   636.8  1927.4  3585.7 152474.5   152724
read      227.8   117.2    68.9   108.7   124.5   216.6   248.7   267.3   280.8   296.4   319.1   357.3   621.6  1591.9  2942.5  20855.5    20845
read      313.8   385.4    68.9   115.8   132.2   235.5   288.7   318.6   341.6   370.7   417.0   593.4  2222.4  4123.7  7759.1 139764.5   140348
read      271.8   309.8    68.9   102.9   113.9   207.1   268.2   305.8   335.7   373.8   431.2   546.8  1587.5  3981.2  7679.9  88790.5    88725
read      292.9   388.5    68.9   112.1   125.9   218.7   270.7   299.8   320.7   346.6   385.1   478.6  2332.8  4134.8  7842.1 133823.5   134088
read      261.7   251.6    63.8   100.0   110.5   219.4   280.6   315.1   341.2   373.2   416.3   492.5  1173.0  3228.6  7696.1  66133.5    66126
read      285.4   266.4    63.8   102.5   113.9   221.6   301.7   354.2   390.2   427.8   479.5   570.5  1414.6  3090.3  7043.5  78240.0    78214
read      271.1   214.4    68.9   100.8   111.9   236.6   300.1   336.4   361.9   390.4   425.6   492.5  1138.7  2666.9  4286.9  55087.0    55191
read      270.1   201.3    63.8   100.7   112.0   236.5   300.7   336.7   362.4   392.0   428.8   500.7  1059.4  2197.1  3821.0  54155.0    54081
read      322.4   386.1    68.9   110.1   123.7   222.4   278.3   312.7   342.0   390.9   544.4  1003.9  1879.2  4152.0  7726.6 112377.0   112478
read      301.9   182.3    68.9   144.9   165.3   272.1   327.8   361.1   384.9   412.7   448.6   504.3   765.3  2354.6  4218.3 179195.5   179666
read      215.1   117.3    63.8   102.5   112.6   190.3   239.7   268.2   287.9   310.1   337.8   380.6   540.0  1417.6  1861.6 100761.0   100584
read      219.9   141.1    68.9   105.9   117.1   193.6   237.5   264.7   284.0   306.7   336.0   382.2   619.5  1861.6  3047.6 128125.0   127920
read      186.8   107.8    63.8   104.0   117.3   176.7   196.7   208.4   216.9   228.2   243.1   269.2   506.3  1165.9  1985.8   6691.0     6594
read      243.3   123.1    74.4   106.6   122.5   231.1   272.2   294.3   310.3   328.3   350.8   391.3   653.7  1451.6  2374.8  25027.0    25020
read      338.6   432.5    68.9   117.4   133.9   243.0   298.9   331.2   356.8   391.1   451.5  1007.3  2499.7  4630.5  7869.5 129037.5   129587
read      204.5    90.0    63.8   111.8   129.0   195.1   218.5   231.3   241.1   253.6   270.8   298.7   498.4  1275.6  1678.9  10209.0    10277
read      310.5   351.1    68.9   122.6   140.2   247.1   299.8   330.7   354.4   385.0   429.4   531.8  1997.9  3700.3  7766.7 147819.0   148458
read      265.2   209.1    63.8   102.7   113.6   225.6   288.4   323.8   351.3   385.4   428.2   510.8  1140.6  2414.2  3215.2  66065.5    66114
read      269.4   181.2    68.9   101.7   113.5   242.0   303.6   337.8   361.9   389.3   423.7   489.9   999.8  1891.7  3290.2  49390.0    49261
read      310.6   384.9    68.9   115.4   131.0   231.6   285.0   316.2   339.8   369.7   419.6   633.8  1917.7  4304.6  7860.2 132903.5   133049
read      217.6   127.4    63.8   103.4   113.5   191.0   240.8   269.5   289.5   312.3   340.5   386.0   590.9  1592.9  2797.0 106801.0   106628
read      248.0   313.7    68.9   108.5   124.2   227.3   266.4   287.7   302.5   319.4   342.6   381.9   648.7  4839.9 11493.9  23380.5    23498
read      313.8   376.1    68.9   107.9   120.6   218.6   278.0   317.6   354.3   416.4   538.6   817.9  1882.9  4272.3  7758.1 103478.5   103564
read      247.9   170.3    63.8   122.6   138.4   222.8   264.4   288.6   306.6   328.3   358.1   408.1   699.8  2373.3  4390.5 161878.0   161774
read      247.5   146.2    68.9   103.0   115.0   231.1   275.7   300.7   318.9   342.0   372.4   423.0   779.6  1801.4  2689.1  38994.5    39037
read      286.7   304.1    68.9   126.5   143.6   238.8   285.4   312.2   332.2   356.9   391.2   456.9  1689.0  3585.0  7542.6 163271.0   163622
read      235.2   206.0    63.8   106.1   117.8   196.7   242.1   269.3   289.2   313.1   344.7   404.6  1153.8  2502.5  5506.2 132144.0   132405
read      221.7   154.0    63.8   106.3   117.7   192.5   235.8   262.8   281.9   304.2   333.4   381.7   770.8  1794.9  3326.5 131711.5   131596
read      259.1   156.6    68.9   133.4   151.0   238.8   278.8   301.6   318.2   339.6   368.0   416.7   599.5  2194.4  4375.6 174334.0   174543
read      242.3   176.7    63.8   102.1   112.4   200.7   261.8   297.7   324.8   358.1   401.3   478.4   838.1  2036.8  3229.2  90499.0    90567
read      249.8   231.2    63.8   104.8   115.9   196.8   245.9   276.1   299.3   329.5   375.5   539.1  1276.8  2681.4  4886.0 116396.5   116582
read      204.0    91.4    68.9   109.3   125.9   197.8   223.1   236.3   247.3   259.6   275.1   301.9   386.2  1175.9  1920.4  13857.5    13888
read      334.9   460.1    68.9   110.2   124.1   219.5   268.9   298.6   323.9   362.8   486.8  1218.6  2645.0  5077.5  7883.0 119240.5   119224
read      223.7   126.3    68.9   114.3   128.0   203.0   242.2   265.8   283.2   303.8   330.6   372.3   510.8  1610.8  2966.9 156092.5   156471
read      237.7   156.2    63.8   119.6   134.4   214.5   254.0   276.9   294.5   315.6   343.9   392.5   620.6  2476.0  3735.9 164405.5   164013
read      237.1   121.7    63.8   101.8   113.1   224.8   269.2   293.7   311.9   333.1   360.4   402.0   608.8  1336.4  2122.2  41893.5    41909
read      343.8   408.8    68.9   114.6   130.1   230.1   278.6   309.2   334.9   374.4   584.0  1351.1  1796.4  3735.5  7329.4 128346.5   128280
read      213.7   109.4    68.9   103.1   113.3   189.1   238.3   267.0   286.8   309.4   337.5   380.9   527.2  1264.1  1946.3 106984.0   107066
read      253.8   153.3    68.9   101.8   113.5   234.9   287.8   316.1   336.3   360.0   390.7   436.7   783.1  1766.8  3593.9  46306.0    46119
read      201.7    95.7    68.9   109.5   125.5   193.1   216.5   229.6   239.0   251.9   269.0   297.4   463.6  1090.3  3217.6  10305.0    10227
read      196.6   115.6    63.8   107.4   122.9   188.4   212.3   225.0   233.9   245.8   261.0   286.8   379.8  1111.3  6269.4  11008.0    10870
read      341.5   403.4    68.9   128.2   146.8   258.1   309.0   339.4   363.8   396.0   450.4   830.5  2257.3  3980.9  7834.5 146427.5   146664
read      219.2    81.3    68.9   109.3   125.4   213.7   243.9   260.4   272.4   287.8   307.5   338.8   444.3   860.0  1774.3  19985.0    19865
read      304.1   352.6    68.9   108.9   121.6   214.1   269.1   305.5   337.5   391.8   525.2   836.2  1704.1  3751.1  7897.2 113189.5   113409
read      253.8   166.1    63.8   100.4   110.9   221.3   287.2   323.3   348.9   378.9   415.8   478.0   893.8  1796.6  2534.8  70367.5    70623
read      252.0   143.7    68.9   100.6   111.5   231.9   289.7   321.2   343.0   368.1   398.7   447.9   760.8  1365.7  2167.7  52799.5    52633
read      269.2   270.4    68.9   105.8   117.4   204.7   261.4   299.4   332.7   378.5   449.3   581.2  1436.4  3205.8  4978.2 104857.0   104630
read      249.6   136.4    63.8   102.6   114.7   233.2   283.7   311.4   331.0   353.9   382.4   427.7   746.9  1480.2  1973.4  42605.5    42594
read      286.6   261.5    63.8   104.3   116.0   213.9   293.5   354.9   395.2   438.3   498.9   601.4  1471.5  2667.9  7087.2  95111.0    95196
read      254.5   159.8    63.8   100.6   111.7   231.3   290.8   321.9   344.0   369.1   399.1   449.4   811.1  1709.2  2603.7  52230.0    52243
read      243.8   128.0    68.9   101.6   114.1   230.6   278.6   304.0   320.9   341.1   366.4   404.3   649.2  1512.6  1838.0  37158.0    37031
read      247.6   131.7    68.9   102.3   114.9   231.5   281.9   308.6   326.1   346.6   373.2   417.6   767.5  1516.8  1832.6  39803.5    39878
read      315.7   356.8    63.8   111.0   124.8   220.0   276.7   317.1   354.7   423.2   583.2   898.7  1626.3  3932.5  7769.2 110915.5   110750
read      192.1   107.3    68.9   106.9   122.3   183.9   205.2   218.1   227.5   237.7   253.1   280.1   370.0  1377.9  4882.6   8243.0     8231
read      268.3   201.2    68.9   100.0   111.0   229.8   296.9   333.5   359.8   389.7   427.3   504.1  1129.5  2168.2  3053.6  63729.0    63638
read      289.8   303.0    68.9   103.6   115.3   217.1   295.9   349.6   386.0   425.1   478.5   576.1  1672.3  3426.0  7598.0  90266.5    90167
read      256.1   189.6    68.9   100.4   111.8   231.1   288.3   319.3   340.6   364.7   394.9   445.5   867.4  2003.2  7798.1  50458.0    50555
read      217.5   166.6    68.9   109.1   125.5   206.0   233.9   249.6   261.0   273.9   292.4   322.1   463.1  3015.7  7416.9  16069.0    15997
read      248.5   146.0    63.8   101.3   113.0   230.5   282.0   309.6   328.3   349.2   375.4   421.1   758.0  1822.0  2716.5  42974.0    43089
read      203.1   140.4    68.9   110.0   126.2   194.2   219.0   232.2   242.1   253.6   269.7   295.7   418.9  1335.2  7769.9  12248.5    12188
read      272.1   229.4    63.8   100.9   111.6   221.2   296.1   339.5   369.0   402.1   445.2   529.5  1244.6  2694.5  3656.7  76229.5    76615
read      270.2   299.9    68.9   113.5   127.9   216.2   263.5   290.4   310.9   336.3   372.2   453.1  1555.0  4121.1  6351.6 143190.0   143480
read      242.2   152.6    63.8   100.1   110.2   220.7   276.9   306.9   328.3   354.2   387.1   435.7   639.1  1937.7  3147.5  63580.0    63793
read      260.4   190.9    63.8    99.6   110.2   223.0   292.9   331.4   358.2   388.6   425.3   492.7   997.9  2131.6  4057.0  71942.5    71996
read      245.4   136.2    68.9   101.6   113.5   229.8   280.2   307.2   324.9   346.0   373.7   420.1   685.0  1372.4  3020.0  41589.0    41778
read      224.3    99.0    68.9   107.5   122.7   218.0   251.8   269.7   282.6   297.0   316.4   346.1   459.9  1081.4  1728.4  21882.0    21860
read      252.1   151.1    63.8   101.5   113.0   232.1   285.7   314.9   335.4   358.6   387.9   432.8   807.6  1674.4  3266.3  45383.5    45582
read      288.1   283.1    68.9   103.1   114.5   222.7   300.1   349.8   383.7   420.5   469.6   568.7  1611.1  3125.6  7560.0  82041.0    81972
read      253.1   164.6    68.9   101.8   113.7   233.2   286.0   314.3   334.2   357.1   386.0   431.7   776.4  2045.4  3529.9  42895.0    42852
read      256.9   165.6    63.8   101.3   112.6   233.0   292.1   323.7   345.5   371.3   402.9   461.5   818.1  1705.1  3523.2  52091.0    51852
read      310.3   359.5    63.8   109.7   122.7   216.0   271.6   310.7   344.3   402.7   544.8   851.2  1886.2  3766.6  7538.7 109567.5   109368
read      258.3   186.3    68.9   101.3   112.5   230.8   288.7   320.3   342.7   368.7   401.6   462.5   965.5  2097.1  4389.4  55854.0    55794
read      244.7   305.0    63.8   102.2   115.0   225.4   271.1   295.0   311.7   330.8   355.0   394.4   614.4  1652.3 12066.9  35492.0    35534
read      271.2   228.9    68.9   102.5   113.5   211.6   291.7   343.7   378.0   415.0   462.5   543.9  1184.2  2544.8  5127.8  90084.5    90576
read      274.7   226.4    63.8   104.0   115.5   210.3   289.2   346.7   384.4   423.6   475.0   566.6  1302.2  2149.5  4071.0  95063.5    95085
read      243.7   198.0    63.8   103.1   113.6   197.0   253.2   289.1   316.7   351.9   402.5   500.1   924.3  2465.3  3612.3 100164.0   100029
read      259.4   179.0    63.8   100.4   110.9   220.8   290.1   330.5   358.7   390.2   429.6   502.1   993.6  1841.7  2765.2  72412.0    72551
