Timestamp start: 1747216353919
Timestamp end: 1747217194222

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      353.8   477.8    63.8   115.1   130.6   234.1   282.9   311.9   336.3   372.5   475.7  1392.6  2651.0  4233.5  8023.5 128931.5   128963
read      236.1   138.3    68.9   109.4   125.2   223.3   262.9   284.3   299.6   317.6   341.7   380.1   592.0  1280.7  1669.3  23917.5    23787
read      289.8   270.7    68.9   103.1   114.8   231.6   303.2   346.9   377.4   411.1   456.6   567.0  1535.7  2814.8  7042.9  62093.5    61848
read      292.6   343.8    63.8   107.3   119.3   207.7   266.3   307.5   343.9   400.1   483.4   668.3  1783.3  3984.3  7791.5 102271.0   101968
read      206.7    96.1    68.9   103.0   112.8   181.5   228.3   257.3   277.7   301.6   331.8   377.2   512.5   801.2  1531.1 108582.5   108767
read      276.7   325.2    68.9   105.2   116.5   203.3   262.4   300.5   333.2   379.2   445.9   566.9  1732.4  3768.4  7687.8  97377.5    97139
read      244.5   224.5    68.9   113.3   126.5   202.4   244.1   268.8   287.2   309.7   340.6   401.3  1439.3  2633.5  4823.7 158312.0   158594
read      214.2   145.8    68.9   107.9   118.9   186.2   225.3   249.9   269.0   291.9   321.6   372.6   710.6  1664.5  3992.1 140819.0   141240
read      246.9   138.9    68.9   104.2   116.2   227.5   276.3   304.2   324.8   348.6   379.9   431.2   774.0  1539.3  2332.2  41126.5    41405
read      269.4   190.0    63.8   102.7   114.1   231.4   298.7   336.6   362.9   393.0   431.4   505.1  1079.8  1783.9  4525.5  57715.5    57997
read      327.8   421.2    68.9   112.1   126.8   225.5   275.1   304.3   326.7   358.8   427.5  1295.7  2201.2  4004.4  7761.7 133348.5   133577
read      254.6   160.7    68.9   102.8   113.9   226.9   284.1   317.1   341.9   370.5   407.3   469.0   911.9  1584.1  2423.1  53765.5    53832
read      320.7   418.0    63.8   115.8   130.8   226.6   275.6   304.3   326.3   356.6   410.3  1054.5  2445.8  3828.8  7838.4 139759.0   139832
read      228.6   159.7    68.9   118.1   131.4   203.0   238.3   260.6   276.8   297.2   325.5   374.2   736.6  2178.1  4038.8 170046.5   170515
read      207.1   106.7    68.9   105.1   115.2   181.1   222.4   249.4   269.5   293.6   324.4   373.4   574.2  1087.4  1824.7 128156.5   128494
read      249.4   368.7    63.8   112.5   129.5   221.5   258.7   279.3   294.2   311.3   333.8   372.3   701.7  7404.4 11944.0  20681.0    20789
read      279.3   234.2    59.1   102.3   113.6   228.6   299.9   342.4   371.4   403.3   447.6   537.7  1334.1  2463.1  3761.4  63076.0    63647
read      280.8   233.1    68.9   102.1   113.3   227.8   300.9   343.9   373.7   405.5   450.0   550.0  1370.0  2265.9  3629.8  65041.0    64802
read      267.4   178.9    63.8   102.6   113.7   230.8   298.0   336.3   362.8   392.8   430.5   502.0  1053.2  1795.0  2299.7  55911.5    55719
read      334.6   400.6    74.4   147.2   168.0   264.9   304.4   328.4   346.6   371.7   409.4   508.8  2479.7  4489.1  7834.7 174093.5   174179
read      208.4   117.5    63.8   102.7   112.3   180.9   228.0   256.5   276.8   299.9   328.7   373.1   546.4  1452.1  2641.3 106383.5   106356
read      235.6   161.5    68.9   122.4   137.6   214.0   250.5   272.2   288.8   308.8   335.5   379.1   530.5  2378.3  4452.3 178586.5   178750
read      207.4   113.2    68.9   102.2   111.7   180.1   227.9   257.0   277.3   301.0   330.9   378.6   539.2  1064.9  3538.4 105737.0   105831
read      206.4   102.3    68.9   102.6   112.1   179.8   225.9   254.8   275.6   299.7   330.5   376.8   534.6  1071.6  1632.6 110272.5   110667
read      201.9    92.4    63.8   113.6   129.7   191.8   215.6   229.2   239.1   251.9   269.1   296.6   491.2  1129.1  3139.0   8892.5     8803
read      264.0   176.0    68.9   103.4   115.5   234.6   294.1   326.4   349.7   375.7   408.3   470.0   993.5  1745.2  3341.8  45165.5    45662
read      251.0   145.4    68.9   106.8   121.6   233.0   281.4   306.8   323.8   343.8   371.4   418.7   797.7  1676.5  2034.3  30509.0    30867
read      270.2   188.2    68.9   103.5   115.7   236.0   298.7   332.8   356.3   383.1   418.5   489.8  1080.8  1874.5  3047.3  45439.5    45656
read      320.2   419.8    63.8   108.5   121.3   217.5   281.7   331.2   377.7   438.5   521.4   765.8  2238.7  5248.6  7926.9 100985.5   100938
read      214.1   164.9    63.8   106.0   116.3   184.1   225.6   251.7   271.6   295.1   326.0   374.9   677.5  1971.0  3466.4 132523.5   132360
read      282.9   369.3    68.9   103.3   114.0   216.5   275.1   310.7   337.9   372.9   424.6   536.1  1849.7  5420.0  7941.7  67573.0    67591
read      259.0   172.4    68.9   104.8   118.3   234.8   287.1   314.3   333.7   355.9   384.3   435.0   938.4  1856.0  4811.3  34182.0    33910
read      310.2   387.9    63.8   104.0   115.8   216.6   293.8   352.0   391.6   433.4   488.6   639.5  2179.5  4062.8  7990.9  85400.0    85729
read      225.7   131.2    74.4   117.4   135.9   211.6   240.4   257.3   269.7   284.7   304.8   340.7   696.2  1338.7  7091.2  12972.5    12884
read      266.0   183.5    68.9   103.5   115.6   235.8   296.3   328.9   350.9   375.3   406.5   467.6  1052.4  1859.1  3475.5  45310.0    45621
read      262.4   172.9    68.9   105.1   118.2   236.6   290.5   319.3   339.3   362.4   393.1   450.7  1003.1  1821.3  3988.8  36867.0    36938
read      296.7   377.1    63.8   103.2   114.6   228.7   293.2   332.7   362.7   399.5   450.7   594.3  1626.8  5676.2 11362.4  56838.0    56902
read      322.6   406.5    63.8   108.7   121.1   215.2   273.0   313.7   351.7   421.6   552.1   968.2  2079.2  4670.2  7768.7 102159.5   102243
read      232.5   307.3    68.9   114.3   130.1   201.6   228.6   243.3   253.7   268.5   288.2   320.8  1020.9  5378.4  7970.6  13980.5    14085
read      347.8   497.8    68.9   109.1   122.0   223.7   298.0   362.7   414.7   473.0   569.3   969.3  2423.7  6265.1 10178.8  94280.0    94103
read      270.5   184.9    63.8   102.7   113.9   232.4   301.6   341.4   368.7   398.4   436.6   507.6  1118.0  1712.2  2355.4  58090.5    58175
read      311.6   366.0    68.9   118.0   133.7   231.4   275.4   301.4   320.9   348.5   398.6  1028.4  1741.4  3636.8  7847.8 150584.0   151312
read      269.1   320.2    63.8   101.8   112.1   201.0   262.2   299.2   329.3   369.1   426.0   531.9  1658.4  4076.6  7579.3  83573.5    83333
read      314.2   355.0    74.4   128.9   146.8   250.7   294.2   318.2   337.2   361.3   397.7   528.6  1806.9  3811.6  7765.1 164773.0   165153
read      210.2   129.0    68.9   104.3   114.4   181.1   223.2   250.2   270.6   294.8   326.7   378.6   687.5  1343.5  2576.9 123649.5   123975
read      270.1   614.7    68.9   109.3   124.3   229.9   271.5   295.1   312.2   332.1   358.0   402.5   877.4 14473.0 19848.2  28530.5    28449
read      238.2   264.8    68.9   118.0   136.0   213.9   244.2   261.4   273.2   288.1   306.9   338.8   814.0  4556.2  7836.2  15048.5    14903
read      249.8   198.4    68.9   109.4   124.4   233.1   280.7   305.3   321.0   339.5   363.0   398.9   509.1  2527.0  7423.5  31010.0    31189
read      259.7   275.8    68.9   105.0   117.8   234.7   289.5   318.8   339.2   362.2   390.0   431.6   549.7  3762.2  8996.7  40597.5    40636
read      252.6   286.1    68.9   103.0   113.4   202.6   262.6   297.5   324.7   360.2   409.1   491.3   886.2  4423.1  8084.6  80425.0    80574
read      239.2   261.3    68.9   118.4   132.4   209.4   248.1   271.0   288.5   309.7   338.2   388.0   787.4  2663.8 11882.0 168482.0   168820
read      221.9   156.0    63.8   114.0   127.2   197.0   233.5   256.2   273.1   294.0   320.4   365.9   601.2  2306.9  4186.0 162859.5   162621
read      208.9   126.5    68.9   101.5   110.8   180.3   228.9   258.0   278.3   302.0   332.0   377.7   540.3  1473.2  2732.1 101804.0   101621
read      264.0   202.6    63.8   101.3   112.0   226.9   290.7   328.1   354.4   384.3   421.2   484.0  1141.1  2351.5  3562.2  58601.0    58592
read      338.8   429.1    68.9   125.4   143.4   246.5   289.5   314.6   335.4   364.5   419.3  1266.9  2130.3  3706.2 12048.4 152863.0   153042
read      212.6   134.0    63.8   102.4   112.0   181.2   227.5   256.2   277.0   302.1   334.9   390.1   692.0  1496.2  2912.1 112300.5   112238
read      220.3   167.4    68.9   112.5   124.7   194.1   231.1   254.1   271.6   292.6   319.1   364.9   600.5  2548.6  3895.8 159979.5   160265
read      244.4   148.9    68.9   101.4   111.5   219.0   274.3   305.7   328.7   357.0   394.0   453.1   811.4  1556.9  2178.2  57285.5    57109
read      279.6   278.1    68.9   103.9   115.1   208.7   280.6   334.9   376.7   420.9   473.3   570.1  1485.1  3341.4  7324.7  88266.0    88551
read      197.3   106.9    63.8   112.4   128.4   189.3   211.8   224.6   233.7   246.1   262.1   287.6   382.1  1157.2  7064.4   8452.5     8385
read      250.2   158.1    63.8   104.4   117.7   231.3   282.2   308.5   326.6   347.8   373.9   419.7   715.6  1828.3  3738.7  33921.0    34088
read      339.8   423.9    68.9   110.4   124.1   220.7   274.0   310.8   344.0   411.8   648.3  1247.6  1949.4  4564.9  7826.0 113507.5   113600
read      206.2   120.9    63.8   103.9   113.8   179.5   220.2   246.2   266.1   289.6   318.8   366.6   573.5  1541.6  3035.6 131590.5   131842
read      208.6   118.3    63.8   102.7   112.3   180.7   226.3   254.6   275.6   299.4   329.6   376.7   556.0  1403.8  2541.1 112149.5   112066
read      266.4   253.5    68.9   101.9   112.5   213.5   279.6   319.7   350.8   387.6   433.1   509.0  1350.0  2782.6  7688.0  72379.5    72585
read      286.8   398.6    68.9   110.0   122.4   209.0   255.8   282.4   302.2   327.4   365.5   505.7  2181.8  4734.1  7875.8 133334.5   133669
read      208.5   104.7    68.9   115.2   131.5   199.1   224.6   238.0   249.0   261.9   277.9   306.5   417.9  1463.7  2018.1  11861.5    11820
read      212.9    99.0    74.4   114.5   131.9   203.0   230.4   245.5   256.4   269.9   287.9   316.6   535.0  1231.4  1862.3  12535.5    12639
read      302.2   401.9    63.8   108.4   120.5   207.8   257.3   287.4   311.4   344.5   421.5   901.0  1977.2  4883.0  7795.1 118464.5   118548
read      223.7   157.6    68.9   114.7   127.9   198.9   235.7   258.6   275.1   295.9   323.3   369.0   590.3  2102.5  3879.6 165918.0   165754
read      249.2   233.9    68.9   102.0   112.1   197.3   257.8   295.1   324.0   360.8   409.7   490.0  1154.5  2975.0  4881.2  86524.0    86823
read      221.8   102.5    68.9   111.8   128.4   213.0   244.6   262.3   274.4   289.6   308.8   339.7   456.6  1316.7  1609.2  16927.5    16898
read      317.1   411.3    68.9   110.5   123.3   214.7   263.9   292.5   315.5   348.4   430.3  1206.0  1907.8  4511.9  7733.6 122714.0   123124
read      258.6   226.1    68.9   101.3   111.5   210.2   273.6   312.3   341.1   375.6   421.2   492.7  1282.3  2643.4  4039.6  72429.0    72278
read      267.5   696.1    68.9   101.9   113.1   229.0   289.4   323.0   347.2   374.4   407.0   466.9  1032.7  2115.8 60844.5  47640.0    47757
read      272.9   288.7    63.8   101.3   112.0   226.4   294.2   334.4   362.5   393.5   431.6   500.1  1171.2  4130.9  7911.5  60408.0    60510
read      237.8   144.0    63.8   105.8   121.3   224.0   264.5   286.1   300.9   317.6   340.3   375.3   660.7  1614.7  3828.2  25174.5    25237
read      318.7   414.2    68.9   108.0   120.6   214.4   286.8   350.5   399.9   453.9   520.1   676.7  2312.4  4635.7  7927.8  97654.5    97783
read      240.9   284.3    68.9   103.9   114.4   188.2   235.2   264.1   285.1   310.4   344.0   409.2  1451.2  3768.7  7221.9 118782.0   118966
read      220.0    91.0    74.4   112.7   129.4   210.9   241.3   258.3   270.9   286.3   305.9   338.7   489.9  1186.8  1489.4  16730.5    16631
read      213.5   134.4    68.9   114.3   130.7   199.8   227.0   241.7   253.1   266.9   284.6   314.6   581.6  2243.5  3185.1  11878.5    11743
read      325.7   400.6    68.9   110.0   122.8   216.4   268.8   301.7   331.2   380.2   582.0  1169.0  1996.0  3970.4  7800.8 114446.0   115026
read      211.2   144.0    63.8   104.7   114.9   182.3   224.6   251.5   271.2   294.3   323.5   370.5   614.1  1763.5  3399.1 122719.5   122371
read      191.9    89.7    63.8   110.3   125.4   182.0   202.8   215.2   224.3   234.6   251.0   277.0   446.2  1239.5  1966.9   7318.5     7198
read      237.0   110.0    74.4   107.9   122.8   226.0   267.4   288.8   303.8   320.7   343.3   379.3   602.8  1318.4  1803.3  24791.5    25022
read      287.7   347.1    68.9   119.9   135.6   227.4   271.4   295.7   314.6   338.2   372.2   454.8  2044.0  3600.3  7705.2 157568.5   157513
read      232.6   167.7    63.8   120.2   134.5   209.3   246.3   268.7   285.6   306.0   333.3   379.4   626.7  1991.4  3808.0 171849.0   171975
read      222.8   160.8    68.9   112.6   125.0   195.7   233.9   257.9   275.8   298.1   327.8   376.4   650.5  1997.7  4112.7 155584.5   154918
read      214.2   137.5    68.9   107.7   118.6   186.9   226.9   252.3   271.3   294.3   323.7   370.3   620.9  1832.6  2915.9 139167.5   139185
read      217.8   126.3    63.8   111.7   123.8   193.3   231.4   255.2   273.2   295.0   323.6   371.1   575.0  1761.0  2793.5 152855.0   152724
read      223.3   112.2    74.4   109.5   124.6   212.9   245.1   263.3   276.0   292.0   313.3   347.8   536.2  1461.0  2951.6  20929.0    20845
read      313.1   405.4    68.9   116.7   132.0   229.1   275.8   302.6   322.9   351.5   398.6   726.6  2470.6  4112.7  7717.2 140467.0   140348
read      265.9   299.9    68.9   104.7   115.2   203.0   263.6   299.3   328.2   367.3   423.6   518.6  1520.9  3756.7  7726.7  88667.5    88725
read      273.9   323.4    68.9   111.4   123.9   208.4   256.6   283.9   304.1   329.8   368.8   486.2  1687.3  3567.6  7641.3 133877.5   134088
read      255.1   194.6    63.8   102.8   113.3   217.2   277.2   312.1   338.2   370.2   410.8   481.8  1047.6  2270.6  3623.7  66663.5    66126
read      289.0   374.6    68.9   102.9   114.1   216.6   293.6   344.3   379.8   417.3   464.3   560.3  1662.7  3239.8 17128.3  78407.5    78214
read      257.4   176.7    63.8   101.5   112.3   226.6   288.1   324.9   349.8   377.5   411.0   466.4   936.3  2004.2  3218.7  55619.0    55191
read      264.5   196.8    63.8   101.6   112.6   229.4   292.5   329.1   354.4   383.7   420.7   484.6  1035.9  2279.7  3785.0  54005.0    54081
read      302.9   389.2    63.8   108.8   121.1   207.9   259.8   293.6   322.7   372.9   500.3   788.4  1994.7  4750.2  7744.9 112906.5   112478
read      235.3   136.4    63.8   124.7   139.7   215.3   251.0   271.8   287.7   307.0   333.1   376.4   573.6  1965.4  3208.2 180071.0   179666
read      206.9   116.1    68.9   101.6   110.9   180.7   229.0   257.3   276.6   299.0   326.8   370.3   506.6  1391.1  2622.5 100859.0   100584
read      209.1   130.1    63.8   104.4   114.6   182.2   223.6   249.5   268.7   291.1   319.5   366.6   581.8  1778.0  3023.0 128051.5   127920
read      183.9   101.2    63.8   105.8   119.9   174.6   194.0   205.1   213.6   223.8   237.0   264.6   438.0  1236.9  1984.4   6735.5     6594
read      232.3   109.7    68.9   105.2   120.5   220.4   259.3   280.6   295.4   312.8   335.4   372.0   622.4  1222.0  1866.6  24858.0    25020
read      320.0   450.6    68.9   111.3   125.0   221.4   269.8   296.5   317.7   345.2   396.8  1154.3  2565.4  4676.5  7961.4 129586.0   129587
read      210.0   514.1    68.9   109.7   126.2   186.3   208.5   221.0   230.4   242.1   258.7   288.1   499.2  2257.0 21651.2  10337.5    10277
read      315.1   399.1    68.9   117.7   133.3   234.3   280.9   306.9   326.2   352.4   396.2   712.4  2306.3  3865.3  7768.4 147994.0   148458
read      244.3   183.2    68.9   100.9   110.9   210.5   268.3   301.4   326.8   359.5   401.3   465.3   858.6  1909.2  5678.0  66230.0    66114
read      261.1   171.5    68.9   101.5   112.8   231.6   292.9   327.9   351.9   379.3   413.4   470.1   924.9  1997.5  2705.6  49341.5    49261
read      303.2   390.8    68.9   111.3   124.6   217.0   265.6   292.7   314.0   341.7   391.2   817.9  2220.4  3757.3  7650.2 132599.0   133049
read      208.9   119.5    68.9   102.1   111.7   181.4   228.2   256.3   276.5   299.4   328.5   373.3   566.9  1522.3  2362.4 106818.5   106628
read      227.2   112.1    68.9   106.5   121.2   216.6   253.4   273.6   287.8   304.1   325.6   361.2   534.1  1406.0  1838.5  23482.0    23498
read      282.6   335.0    68.9   106.1   117.3   201.9   260.0   299.4   334.9   390.6   476.9   639.3  1582.7  4374.9  7773.4 103124.0   103564
read      224.5   146.8    63.8   114.5   127.8   199.2   236.4   260.1   277.1   298.1   326.7   373.2   673.4  1955.1  3264.8 161763.0   161774
read      241.7   163.6    68.9   103.2   114.8   222.9   267.4   293.3   312.2   334.5   363.6   410.9   725.7  1854.8  4700.4  39008.5    39037
read      308.6   365.8    68.9   126.3   144.2   246.7   290.7   315.4   334.7   359.4   396.6   497.3  1956.7  4154.1  7816.0 163989.0   163622
read      216.7   160.3    68.9   106.5   117.1   186.2   227.4   252.8   271.9   294.7   324.2   373.0   765.4  2143.7  3621.0 132687.5   132405
read      214.6   157.0    68.9   105.7   116.1   183.9   224.8   250.8   270.4   294.0   324.4   374.6   720.7  2085.1  4300.3 131277.5   131596
read      230.6   168.2    68.9   119.4   133.5   206.7   242.8   264.7   280.6   300.4   327.1   372.0   608.4  2665.1  3932.4 174645.0   174543
read      250.0   274.7    63.8   102.5   112.6   196.0   253.3   288.3   314.8   348.8   398.5   477.9  1214.1  3872.3  7660.2  90607.0    90567
read      248.7   261.3    68.9   104.3   114.7   190.5   238.6   269.0   291.9   320.3   367.5   527.1  1400.2  3152.0  6800.6 116716.0   116582
read      210.9   185.2    68.9   109.9   127.3   198.2   222.9   236.1   247.0   259.4   275.4   306.8   458.8  3085.4  7032.0  14032.5    13888
read      275.9   290.4    68.9   108.5   120.3   199.9   251.3   288.3   320.2   372.2   469.4   684.9  1516.3  3317.0  7200.0 119147.5   119224
read      215.2   152.7    68.9   111.3   123.1   191.1   227.7   250.1   267.3   288.3   315.9   361.7   520.2  2124.6  4123.5 156451.5   156471
read      222.3   172.5    68.9   114.5   127.7   198.0   233.7   255.8   272.2   292.6   319.6   366.4   542.2  2459.3  7193.9 164263.0   164013
read      234.0   118.8    63.8   103.3   115.0   221.0   266.4   291.1   308.9   329.5   356.0   398.0   541.4  1408.1  3257.6  42045.5    41909
read      324.4   407.1    63.8   112.8   126.9   218.4   263.9   292.1   316.0   352.9   463.0  1260.2  1946.5  3840.6  7803.7 128467.0   128280
read      206.9   114.8    68.9   103.0   112.7   180.4   227.3   255.6   275.6   298.0   326.2   369.2   517.2  1249.8  2873.9 107178.0   107066
read      245.1   150.8    63.8   101.7   113.4   225.1   277.6   306.6   326.5   348.5   375.8   424.6   731.2  1755.8  3934.0  45970.5    46119
read      199.8   123.2    63.8   110.3   126.4   189.7   213.5   226.6   235.3   247.5   263.4   291.3   448.5  1239.0  5967.4  10170.5    10227
read      194.3    91.5    68.9   109.3   124.0   186.3   210.3   223.3   232.6   244.5   259.5   285.5   385.6  1088.0  3184.9  10988.0    10870
read      347.8   479.1    63.8   123.5   141.1   239.4   280.0   305.0   325.3   356.5   420.9  1294.0  2884.6  4738.8  8012.1 146388.0   146664
read      214.9   105.0    63.8   109.3   124.1   206.3   235.1   251.8   263.9   277.0   295.3   326.8   463.0  1413.9  3560.5  20005.0    19865
read      283.5   307.3    63.8   107.7   119.6   203.9   259.9   297.9   333.3   387.0   474.2   683.0  1654.0  3304.1  7436.7 113372.5   113409
read      241.4   142.1    68.9   100.6   110.8   211.7   273.1   308.8   334.4   363.7   398.9   454.0   733.4  1487.5  1739.3  70801.5    70623
read      248.7   163.7    68.9   101.0   111.9   223.4   280.2   312.5   334.7   359.7   390.9   440.3   833.8  1788.7  4044.8  52668.0    52633
read      246.6   204.1    63.8   104.8   115.6   195.8   251.3   288.5   317.9   358.2   415.3   505.6  1009.4  2386.1  3413.9 104722.0   104630
read      246.4   282.8    68.9   102.5   114.1   222.5   271.2   297.0   315.4   337.3   364.5   406.1   684.5  3069.6 10607.2  42612.0    42594
read      276.9   269.0    63.8   103.3   114.3   206.9   281.0   337.7   375.0   414.3   460.3   545.8  1569.0  2899.0  6970.8  95139.0    95196
read      246.7   145.7    63.8   101.3   112.1   223.3   280.6   312.7   334.4   358.8   388.8   437.2   789.4  1569.7  2054.8  52244.0    52243
read      239.2   141.5    63.8   103.4   115.7   223.2   270.5   294.7   311.8   331.2   355.8   396.7   659.9  1683.4  3139.6  36933.5    37031
read      237.0   120.9    63.8   102.2   114.0   222.1   272.0   297.6   315.1   335.1   360.3   399.0   574.2  1328.0  1816.0  40016.0    39878
read      260.4   251.8    68.9   106.7   118.2   199.0   253.0   291.9   325.5   372.4   438.3   549.1  1293.5  3286.4  4656.8 110496.0   110750
read      189.2    81.1    68.9   108.1   123.4   182.1   202.5   214.7   223.6   233.9   249.7   274.8   392.4  1092.5  3077.3   8234.0     8231
read      257.1   177.0    68.9   101.4   112.0   221.7   285.9   324.0   349.4   378.0   414.2   475.5   987.2  1876.7  2807.0  63378.0    63638
read      274.0   255.9    63.8   103.2   114.2   208.2   281.2   333.5   369.2   407.7   455.6   543.6  1462.5  2862.9  3918.7  90139.0    90167
read      249.7   170.1    68.9   101.7   113.0   224.6   281.8   313.0   334.4   358.6   389.1   437.8   807.1  1802.8  2991.6  50314.0    50555
read      208.8    83.2    68.9   109.7   125.9   203.4   230.4   245.4   256.0   269.5   286.8   313.9   389.5  1128.1  2005.4  16042.5    15997
read      244.8   139.3    68.9   102.5   114.3   225.5   277.8   305.3   324.1   345.8   372.7   420.0   761.4  1595.2  2750.9  42948.5    43089
read      196.7    88.7    63.8   110.0   125.3   190.3   214.0   226.8   235.4   247.6   263.4   290.7   369.6  1056.0  2481.4  12219.5    12188
read      262.2   202.8    54.7   101.9   112.5   215.0   285.4   329.0   358.7   391.0   429.6   499.1  1177.4  2200.1  2758.0  76430.0    76615
read      280.7   409.3    68.9   113.6   127.2   211.1   252.1   275.7   294.3   317.5   352.0   432.8  2911.9  4666.1  7823.6 143690.0   143480
read      241.7   155.0    63.8   101.6   112.0   214.0   270.8   302.2   325.2   352.6   388.2   443.5   797.7  1701.5  3781.2  64074.5    63793
read      260.8   240.8    63.8   101.8   112.6   218.0   286.0   326.8   354.8   385.4   424.2   492.1  1020.5  2042.2 11339.7  71955.0    71996
read      239.1   131.4    68.9   102.2   113.7   223.1   274.4   301.7   319.5   340.9   367.4   407.6   602.0  1265.3  1728.6  41803.5    41778
read      221.1   100.1    63.8   107.6   122.8   212.8   246.3   264.1   276.0   291.8   312.5   346.5   470.7  1222.2  1834.6  21839.0    21860
read      242.2   144.1    59.1   101.6   112.8   221.7   274.6   303.8   323.5   345.5   373.0   420.1   696.2  1791.1  3180.4  45402.0    45582
read      270.7   247.1    68.9   102.4   113.3   212.5   284.9   333.0   364.9   399.1   442.5   522.1  1329.6  2838.5  5463.1  81859.5    81972
read      247.1   215.4    68.9   102.4   114.1   224.9   276.9   305.2   324.2   344.9   371.7   419.2   773.7  1668.9 11585.4  42656.5    42852
read      247.8   148.4    68.9   101.3   112.1   224.2   281.0   313.0   334.8   359.3   389.8   439.3   773.4  1561.1  2194.1  51560.0    51852
read      262.0   293.9    68.9   106.5   117.6   198.0   252.3   290.5   321.7   367.5   436.0   559.0  1317.3  2967.0 12233.8 109114.5   109368
read      245.3   144.0    63.8   101.3   112.1   221.3   278.2   310.8   333.4   359.3   391.2   441.6   768.6  1520.9  2393.8  55730.0    55794
read      234.5   119.0    68.9   102.4   114.2   220.1   267.4   291.7   308.9   328.3   352.6   394.6   592.1  1456.2  1868.8  35428.0    35534
read      284.4   248.8    68.9   105.0   116.9   210.3   285.7   341.9   381.3   427.9   494.5   670.9  1285.8  2513.3  3642.4  90564.0    90576
read      273.4   239.5    63.8   104.7   116.1   207.7   283.3   341.3   379.6   418.9   465.3   547.7  1284.7  2839.9  3742.3  95386.5    95085
read      254.8   256.8    68.9   104.7   115.4   198.3   255.0   292.0   321.1   360.4   414.8   507.6  1245.1  3463.0  7256.9 100020.0   100029
read      247.9   158.8    63.8   100.7   110.9   213.5   279.2   318.6   346.5   376.4   412.7   469.5   800.5  1577.0  3742.2  72485.0    72551
read      256.1   175.4    63.8   102.2   113.0   211.5   284.3   330.1   361.0   393.9   433.3   499.9   923.4  1763.9  3732.5  84701.5    84629
