Timestamp start: 1747181360810
Timestamp end: 1747182201057

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      227.3   209.0    63.8   103.3   114.1   187.3   233.4   261.6   281.8   306.0   337.1   390.1  1275.5  2834.9  4586.2 134227.6   134088
read      249.8   158.6    63.8    98.4   109.3   225.0   287.5   320.9   344.6   372.4   405.8   459.9   754.1  1645.6  3783.8  66259.4    66126
read      259.2   183.7    63.8    99.7   110.7   221.9   292.2   331.8   359.3   389.9   426.7   490.6   991.8  1931.4  3122.4  77920.4    78214
read      251.2   140.0    63.8    99.0   110.6   233.2   292.1   323.7   345.9   371.1   400.3   445.2   701.8  1444.0  2107.7  54945.4    55191
read      252.5   154.1    63.8    99.3   110.6   231.9   291.5   323.3   345.1   369.9   399.8   447.4   759.1  1653.7  2854.7  54226.8    54081
read      245.3   236.5    59.1   100.9   111.5   191.5   242.8   272.9   295.5   322.6   363.1   471.6  1386.9  2613.9  4159.7 112046.6   112478
read      232.0   126.0    59.1   123.3   138.4   214.2   250.6   271.9   288.4   308.0   334.2   375.8   504.8  1545.7  3865.3 179680.4   179666
read      208.3   111.0    63.8    98.2   107.7   182.2   233.9   264.0   284.7   307.9   336.3   378.8   499.0  1215.9  1840.4 100518.2   100584
read      205.9   122.8    63.8   101.3   111.3   179.6   223.9   251.1   271.3   295.0   323.9   367.9   496.3  1499.3  3425.8 128067.6   127920
read      178.1    68.4    68.9   108.3   119.1   171.1   192.1   204.2   212.8   222.2   233.7   256.9   343.7   732.1  2153.9   6563.4     6594
read      228.8    98.9    63.8   106.0   119.3   225.0   261.4   279.8   293.2   309.2   329.1   362.2   480.6  1106.0  1966.5  24932.2    25020
read      257.9   356.6    63.8   105.9   117.5   197.8   246.6   274.1   293.8   316.9   347.1   406.7  1829.5  4289.5  7869.1 129503.0   129587
read      199.0    87.8    74.4   109.5   122.3   191.9   217.4   230.2   239.4   251.4   267.4   294.3   439.1  1168.2  3096.9  10260.8    10277
read      262.6   327.3    68.9   111.1   124.3   208.1   255.4   282.7   302.4   325.8   358.8   422.8  1622.7  3738.7  7940.8 148399.0   148458
read      259.7   293.1    63.8    98.7   109.4   216.5   275.1   306.2   328.2   355.4   391.7   456.2  1272.7  4362.0  7712.9  66218.4    66114
read      273.8   268.1    63.8   100.2   111.9   235.4   293.4   325.0   347.9   374.0   408.1   475.3  1274.4  3214.2  7630.1  49148.2    49261
read      268.8   375.6    68.9   105.8   117.8   202.4   253.4   281.6   302.0   326.0   359.1   426.0  2138.1  4375.0  7939.7 133123.6   133049
read      207.0   109.6    63.8    98.6   108.3   180.3   230.6   261.3   282.5   306.6   335.4   378.5   500.4  1171.0  1725.2 106729.6   106628
read      244.5   184.0    68.9   105.8   119.5   227.4   265.6   285.8   300.2   317.7   341.9   387.5   872.4  2602.3  4591.0  23596.2    23498
read      256.3   306.0    63.8   100.2   110.8   195.5   250.0   281.0   304.3   333.3   375.8   516.4  1472.8  3525.5  9577.5 103584.8   103564
read      218.9   131.4    63.8   112.4   125.2   196.9   234.9   258.7   276.0   297.0   324.3   368.0   508.3  1744.2  3223.1 161774.8   161774
read      235.5   119.5    63.8   102.2   114.5   225.4   269.5   293.3   310.8   331.1   357.6   399.0   538.5  1351.8  2785.7  39210.2    39037
read      210.5   106.7    68.9   113.2   125.4   192.3   228.6   250.7   267.7   287.9   313.6   352.6   441.9  1303.6  2804.8 163562.6   163622
read      198.2    90.8    63.8   102.9   112.8   177.9   219.1   246.2   266.0   287.9   313.6   348.6   419.8   574.7  1483.0 132575.8   132405
read      199.3   146.2    59.1   102.9   112.7   177.9   219.8   246.8   266.5   288.6   314.5   350.1   422.2   588.5  3264.9 131699.2   131596
read      215.9    87.5    59.1   118.6   131.9   201.2   235.7   257.1   272.6   291.9   316.4   355.5   445.2   788.3  1971.7 174317.8   174543
read      202.6    97.4    63.8    98.2   107.9   185.5   237.3   262.5   278.3   295.6   316.6   347.3   411.8   508.7  3479.1  90539.2    90567
read      198.1    81.8    63.8   100.3   109.9   177.8   224.3   252.6   271.4   291.8   315.3   348.2   416.0   533.1   840.6 116313.0   116582
read      199.4   242.4    68.9   112.2   126.0   189.8   213.8   226.0   233.9   245.0   258.8   281.4   339.0  1794.9 11277.0  13860.6    13888
read      199.7    99.8    63.8   101.2   110.8   178.7   224.7   252.9   272.2   293.3   317.6   352.6   422.0   539.0  2271.7 118731.6   119224
read      204.1    91.1    63.8   110.1   121.1   186.3   223.4   246.6   264.2   285.0   311.2   348.1   427.1   691.8  2247.3 156272.6   156471
read      207.8    80.0    63.8   113.0   125.2   191.8   227.9   250.0   266.8   286.8   312.2   349.5   431.6   709.7  1188.0 164342.8   164013
read      209.8    76.7    59.1   104.0   115.2   208.7   243.5   260.4   271.9   286.2   303.6   331.0   393.4   498.4  1986.6  41988.6    41909
read      195.4    82.3    59.1   100.7   110.3   175.2   218.1   244.7   264.0   285.4   310.2   344.1   414.6   570.9  1160.8 128285.4   128280
read      200.8    88.2    63.8    99.7   109.4   180.5   229.6   257.9   276.4   296.6   320.1   353.8   419.5   512.2  2003.5 107301.0   107066
read      213.1    77.3    63.8   103.9   115.2   211.5   249.8   267.9   280.0   293.9   311.8   339.2   401.5   500.5  1210.9  46111.4    46119
read      181.1    60.6    74.4   110.9   123.2   176.8   196.9   209.0   217.2   227.5   239.7   260.0   306.9   475.3  2193.4  10156.6    10227
read      183.9    61.7    74.4   111.2   123.6   179.3   200.4   212.7   221.2   231.4   245.1   267.2   319.8   473.5  3018.4  10930.0    10870
read      200.9    88.2    63.8   107.1   117.5   182.0   220.7   245.4   264.0   285.5   311.5   346.4   419.5   623.9  2677.5 146438.2   146664
read      198.8   243.1    63.8   110.4   123.1   192.1   218.5   232.1   241.8   252.4   267.5   291.6   348.3   487.5 19390.9  19822.0    19865
read      198.5    85.7    63.8    99.9   109.5   178.5   226.2   254.2   272.6   292.2   315.0   346.6   414.4   525.4  1464.6 113173.4   113409
read      206.9    85.1    63.8    99.5   109.6   195.6   244.7   266.8   281.2   296.6   316.6   346.1   411.5   537.2  1083.7  70611.2    70623
read      209.7    80.1    63.8   102.2   112.7   205.9   245.8   264.1   276.0   291.3   310.3   339.7   407.6   535.9  1544.3  52617.0    52633
read      201.2    90.2    63.8    99.7   109.4   181.0   230.8   259.2   277.7   297.1   319.4   352.3   422.7   547.1  1028.2 104865.0   104630
read      208.7    80.2    63.8   103.9   115.0   206.5   241.7   258.4   270.2   284.5   302.3   331.0   395.2   519.6  1125.7  42555.6    42594
read      202.5   187.0    63.8    98.5   108.1   182.5   233.7   260.8   277.5   295.4   316.9   348.0   416.8   539.8  2753.4  95208.0    95196
read      212.8    79.8    63.8   103.1   114.1   209.1   250.6   269.2   282.1   296.3   315.2   343.1   404.1   508.5   971.0  52164.2    52243
read      208.1   249.3    63.8   105.2   116.4   203.9   235.3   251.4   262.7   274.7   292.1   317.9   385.1   526.7 20235.3  37029.6    37031
read      213.5   212.9    63.8   105.1   116.6   207.8   242.4   259.6   271.0   284.9   302.0   330.1   394.4   539.5 11923.7  39760.0    39878
read      198.0   112.3    63.8    99.2   108.8   177.9   225.9   254.3   272.0   290.9   312.8   343.6   410.3   532.5  1869.9 110687.6   110750
read      172.3    74.0    74.4   109.6   119.4   165.5   183.3   194.7   203.5   215.3   229.9   252.6   313.5   491.6  3454.5   8280.2     8231
read      205.3    81.5    63.8    99.7   109.8   197.5   243.2   262.7   274.9   290.1   309.1   338.3   403.2   532.3  1641.6  63415.0    63638

