Timestamp start: 1747054748637
Timestamp end: 1747055588954

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      287.4   258.9    68.9   128.0   145.5   243.4   285.5   309.5   327.7   351.3   389.2   487.5  1493.2  3224.9  7076.9 174082.4   174179
read      209.5   117.9    68.9   100.8   109.8   181.9   235.1   264.6   284.1   305.3   331.1   371.7   546.6  1410.8  2589.2 106521.0   106356
read      242.2   175.5    68.9   121.2   136.2   216.8   255.9   278.8   295.8   316.8   345.3   399.9   706.6  2264.7  6202.8 178644.6   178750
read      211.6   114.0    68.9   100.9   110.0   184.2   238.6   268.3   288.1   309.7   336.2   379.0   559.0  1252.3  1870.7 105671.8   105831
read      214.5   139.9    63.8   101.5   110.8   184.2   236.5   266.1   286.3   308.6   336.3   383.4   627.4  1667.7  3723.2 110692.6   110667
read      209.9    97.9    86.8   126.6   140.7   199.2   219.7   231.7   240.8   252.2   269.7   305.6   525.7  1175.4  2303.2   8824.0     8803
read      266.6   219.7    68.9   105.5   116.8   233.7   283.8   312.2   333.5   359.4   396.7   493.7  1121.9  2486.3  5962.5  45713.6    45662
read      262.8   210.1    74.4   108.2   120.1   232.6   273.7   295.6   312.1   332.5   363.3   462.3  1198.3  2566.6  3705.4  30935.0    30867
read      239.5   141.6    68.9   103.6   114.2   225.6   273.0   297.7   314.6   334.1   358.9   399.6   682.8  1537.0  4223.6  45735.6    45656
read      230.0   204.8    63.8   100.6   110.0   190.7   247.2   277.1   297.6   321.0   354.3   421.2   885.2  2661.1  5754.3 100721.4   100938
read      208.3   139.5    68.9   102.2   111.6   178.9   225.0   253.6   274.1   297.0   325.0   370.1   593.1  1545.4  3152.8 132643.2   132360
read      247.4   157.5    68.9   102.4   112.3   223.8   281.6   313.4   335.8   361.6   394.0   451.3   772.8  1564.9  4507.0  67762.8    67591
read      229.1   119.2    74.4   106.2   117.2   220.9   261.6   281.8   295.2   311.2   330.9   364.1   542.3  1302.2  3154.5  33947.0    33910
read      255.7   182.9    68.9   102.6   112.7   217.2   286.4   325.1   351.6   381.0   419.1   485.8   941.0  1954.7  3832.9  85494.4    85729
read      204.8    92.4    80.4   117.3   132.6   197.3   220.0   232.3   241.6   252.6   269.3   299.6   467.5  1134.6  3210.0  12926.0    12884
read      238.5   136.0    68.9   103.8   114.4   224.8   274.6   299.7   316.0   334.8   358.4   397.0   650.0  1404.8  2649.8  45543.4    45621
read      233.4   129.1    68.9   105.6   116.5   222.7   266.2   287.8   302.2   318.3   339.8   374.5   616.1  1489.5  3160.8  36979.8    36938
read      242.7   143.6    63.8   102.2   112.3   225.1   279.5   308.3   327.5   348.8   374.2   419.4   699.6  1631.5  3176.5  56842.6    56902
read      221.3   166.1    68.9   100.5   109.8   186.5   242.8   273.4   294.2   317.8   349.0   409.5   674.2  2202.4  4360.0 102127.4   102243
read      202.4    79.8    74.4   116.0   130.5   196.5   220.0   232.7   242.3   253.1   268.7   295.6   427.4  1049.1  1741.6  14071.6    14085
read      271.1   255.0    68.9   103.6   114.4   214.1   285.1   329.1   359.3   393.0   436.8   517.5  1410.7  2810.6  7233.7  94011.2    94103
read      268.2   323.2    68.9   102.8   113.1   226.7   284.9   315.9   337.7   362.9   396.1   474.9  1123.7  4710.2 11214.3  57950.8    58175
read      238.1   245.9    68.9   106.9   117.9   193.2   236.6   261.9   280.1   302.1   332.1   390.9  1419.2  3296.8  7046.9 151140.4   151312
read      254.7   196.3    68.9   102.4   112.3   214.5   279.2   315.0   340.8   371.0   410.8   485.2  1064.6  2073.1  4515.1  83272.0    83333
read      248.6   228.1    68.9   113.6   126.8   208.5   251.1   275.0   293.5   316.1   347.7   422.3  1345.8  2808.5  5343.3 165379.4   165153
read      204.9   121.5    68.9   100.7   109.9   176.4   224.8   254.4   274.9   297.9   325.1   367.3   546.2  1285.4  2749.9 124037.8   123975
read      225.4   115.2    74.4   108.5   120.2   218.9   254.3   272.4   285.4   299.7   317.8   347.3   528.5  1318.3  3210.5  28352.8    28449
read      209.4    92.2    74.4   116.0   131.3   203.1   228.3   241.7   251.1   263.2   278.3   307.4   453.5  1215.4  2542.3  14989.0    14903
read      232.5   119.2    74.4   108.4   120.2   223.5   262.9   282.9   296.2   312.6   333.9   372.4   582.5  1337.3  3518.9  31192.6    31189
read      258.4   176.4    68.9   107.3   118.9   231.2   282.5   308.5   326.4   348.1   382.2   478.2   963.0  1976.5  3957.9  40595.2    40636
read      279.1   255.5    68.9   104.1   114.8   225.4   295.7   335.8   363.8   396.2   443.8   550.7  1383.5  2925.9  5685.1  80711.2    80574
read      251.1   220.6    68.9   117.6   131.4   214.6   256.9   281.0   298.7   320.5   352.2   417.7  1331.3  3035.0  4660.8 169109.4   168820
read      233.2   180.3    68.9   112.9   125.4   200.8   242.8   268.1   286.9   309.7   340.4   399.2   913.1  2394.3  3513.1 162562.2   162621
read      211.4   119.2    68.9   101.3   110.2   184.4   239.4   268.8   288.1   309.3   335.4   377.4   535.0  1225.9  2895.1 101855.4   101621
read      246.8   158.8    68.9   102.7   112.8   224.2   281.0   311.4   331.9   355.3   384.9   435.9   787.0  1690.5  3158.7  58454.8    58592
read      244.0   243.6    68.9   110.3   121.7   199.7   243.6   268.9   287.8   311.1   343.2   414.0  1386.2  3318.5  6671.1 153125.4   153042
read      210.3   123.0    68.9   100.8   110.0   181.2   233.8   264.1   284.4   306.7   333.8   378.0   568.7  1321.9  3333.3 112178.4   112238
read      219.2   140.8    68.9   110.8   122.2   192.8   234.0   259.4   277.6   299.6   328.4   375.0   587.4  2027.6  3312.9 159914.8   160265
read      244.7   154.3    68.9   103.2   113.2   223.9   277.7   306.5   326.6   349.7   379.1   432.0   780.3  1570.9  3066.1  57095.0    57109
read      256.0   187.7    68.9   102.6   112.6   214.1   285.8   325.9   352.7   383.1   422.2   488.7   995.6  2010.3  3680.6  88418.6    88551
read      195.9   181.5    80.4   124.9   136.3   180.9   201.9   214.1   223.2   234.4   251.5   285.9   484.6  1218.2  8529.9   8399.6     8385
read      227.3   108.5    74.4   105.8   116.9   219.5   261.4   281.8   295.6   311.5   331.3   364.2   534.4  1301.5  2396.5  34034.4    34088
read      227.1   197.2    63.8   101.2   110.6   184.8   237.9   269.9   292.4   318.6   355.8   437.2   869.2  2565.1  4193.4 113757.2   113600
read      203.7   123.7    68.9   100.7   110.0   174.8   220.9   249.6   270.1   293.0   320.0   363.3   556.3  1423.2  2565.5 132047.0   131842
read      204.1   117.2    68.9    98.8   107.6   175.4   227.7   257.8   277.7   299.2   324.6   364.7   528.2  1331.5  2839.0 111927.0   112066
read      243.8   196.0    63.8   100.0   109.6   210.7   269.0   299.2   320.9   347.0   382.8   445.6   994.5  2330.2  5072.1  72599.4    72585
read      228.6   238.5    68.9   102.7   112.5   183.7   229.0   256.3   276.5   300.9   332.7   393.4  1235.4  3101.9  6645.1 133324.6   133669
read      201.4   108.0    80.4   120.6   135.8   191.8   214.9   227.6   236.0   248.6   264.9   293.0   412.6  1081.4  4967.4  11701.6    11820
read      203.3   120.1    80.4   118.1   134.2   193.7   217.7   230.7   240.0   251.4   267.0   294.1   434.8  1279.8  4512.8  12687.0    12639
read      225.0   174.0    68.9   101.8   111.4   185.9   239.3   271.4   294.1   320.1   356.3   429.4   787.7  2188.9  4329.3 118264.6   118548
read      214.4   137.2    68.9   109.3   120.2   188.7   228.5   252.4   270.6   292.4   320.2   368.5   595.9  1809.0  3491.3 165920.2   165754
read      244.9   177.9    68.9   101.7   111.5   208.0   272.5   307.4   331.9   360.9   398.5   465.6   858.9  2096.3  3326.4  86886.6    86823
read      213.6    95.1    74.4   114.3   129.8   206.8   234.0   248.6   259.0   271.5   289.9   320.8   497.3   974.9  3632.7  16949.8    16898
read      239.1   749.0    68.9   103.0   113.1   188.8   241.0   271.9   294.3   320.6   358.3   439.8   890.3  2553.9 31454.8 123326.6   123124
read      246.8   205.3    68.9   101.4   111.1   214.1   272.1   302.6   324.4   350.6   385.5   449.1   963.4  2445.6  6110.8  72247.8    72278
read      239.2   137.1    68.9   103.5   113.8   222.0   272.8   299.4   317.1   337.7   364.2   409.8   701.0  1424.3  2778.5  47730.0    47757
read      246.6   199.6    68.9   102.0   112.0   223.6   281.2   311.8   332.5   355.7   384.9   434.3   744.1  1604.1 10621.6  60607.6    60510
read      224.3   106.4    74.4   109.7   122.2   218.6   253.1   270.2   282.5   296.4   315.8   349.1   506.3  1209.8  1913.7  25264.4    25237
read      273.2   244.9    63.8   106.0   117.3   219.4   292.9   336.6   366.1   399.3   446.0   534.0  1217.9  2808.1  7219.6  97827.2    97783
read      213.1   135.5    68.9   101.4   110.7   180.3   231.4   262.4   283.8   307.8   337.7   390.3   657.8  1488.4  2917.0 118838.6   118966
read      214.6   124.5    74.4   115.0   130.2   204.4   231.9   246.8   257.3   270.3   288.9   321.6   521.5  1400.7  4024.0  16739.0    16631
read      204.0    98.8    80.4   120.6   136.1   192.6   217.1   230.2   239.6   251.7   269.3   303.2   492.1  1095.6  3288.8  11811.4    11743
read      223.7   172.0    68.9   101.1   110.6   184.0   237.3   269.3   291.5   316.9   351.8   424.9   833.2  2163.6  3759.8 115175.0   115026
read      206.3   115.8    68.9   100.6   109.8   176.3   226.0   256.5   277.5   300.8   329.0   373.1   588.8  1204.1  2395.2 122323.2   122371
read      188.7    94.8    80.4   127.6   138.2   176.2   195.5   206.6   214.8   225.3   239.6   269.0   424.1  1001.2  3874.7   7223.2     7198
read      224.5   117.4    68.9   109.7   121.8   216.2   251.2   268.6   281.0   295.5   315.6   350.4   542.5  1351.6  2947.5  24903.6    25022
read      245.3   249.7    68.9   109.8   121.5   200.7   243.4   268.0   286.5   309.4   341.2   412.0  1410.0  3208.7  6254.0 157698.6   157513
read      214.1   124.6    68.9   111.5   123.3   191.7   229.3   252.3   269.7   290.7   317.6   362.6   528.8  1556.7  3165.2 172305.6   171975
read      213.0   147.5    68.9   106.3   116.9   184.3   225.9   251.4   270.4   293.0   320.8   367.8   669.0  1787.5  3441.0 154926.6   154918
read      206.9   134.3    68.9   103.1   112.7   178.7   223.2   251.2   271.6   295.2   323.7   368.7   549.1  1487.3  4128.3 139127.8   139185
read      210.7   134.5    63.8   105.7   116.2   183.4   225.4   251.4   270.8   293.7   322.4   369.9   585.6  1492.1  4713.2 152654.2   152724
read      216.3    91.0    74.4   111.5   125.2   208.7   239.7   255.7   267.6   281.7   301.1   337.0   515.7  1060.1  1738.1  20881.0    20845
read      228.4   211.2    63.8   104.3   114.6   186.2   231.4   259.2   279.7   304.7   337.3   399.3  1186.1  2637.5  5601.1 140151.2   140348
read      248.2   200.0    68.9   101.6   111.4   205.2   270.4   306.7   332.0   361.8   399.3   470.5  1039.3  2445.5  3677.3  88557.6    88725
read      227.9   188.1    68.9   104.4   114.7   186.7   233.7   263.0   284.5   309.9   343.2   414.8  1077.6  2320.1  4484.8 134104.0   134088
read      244.2   170.6    68.9   102.2   112.1   216.4   274.6   306.2   327.9   353.4   386.1   443.2   798.3  2105.2  3737.8  66230.8    66126
read      253.8   197.8    68.9   101.9   112.0   215.7   281.3   316.7   341.2   369.2   404.0   475.3  1001.6  2352.3  4018.0  78262.4    78214
read      247.4   169.5    68.9   103.3   113.6   223.7   280.2   310.1   330.0   352.3   380.9   431.8   776.6  2212.9  4439.8  55275.4    55191
read      248.8   162.6    68.9   104.0   114.6   225.0   282.0   311.6   331.3   354.0   383.8   439.1   794.3  1718.2  3463.4  54022.8    54081
read      230.2   189.2    68.9   102.5   112.4   188.0   242.6   274.8   297.7   324.0   361.0   435.8   895.3  2418.2  4592.1 112315.0   112478
read      232.8   154.3    68.9   118.8   132.7   208.9   247.0   269.7   287.2   308.6   338.0   392.0   641.9  2217.6  4180.5 179971.0   179666
read      208.1   126.4    68.9    99.5   108.4   178.9   235.1   265.6   284.8   305.6   331.0   371.8   530.1  1207.6  4562.0 100462.0   100584
read      208.1   125.6    68.9   102.2   111.7   178.6   226.3   255.9   276.7   300.8   329.7   373.6   573.2  1368.2  3092.6 127978.8   127920
read      193.4    84.7    80.4   130.3   141.0   180.7   200.5   212.6   221.2   232.0   248.0   275.5   418.3  1052.1  3047.6   6624.4     6594
read      253.3   250.1    74.4   109.4   122.6   224.7   263.2   282.9   297.4   315.9   341.8   401.1  1107.0  3325.7  7948.0  24928.4    25020
read      274.9   356.5    63.8   104.3   115.3   198.4   243.6   270.2   291.6   319.5   367.1   706.3  1752.6  4033.8  7756.3 129641.2   129587
read      212.4   166.4    80.4   123.6   139.0   189.9   214.2   227.8   237.2   250.1   267.3   301.9   853.7  2324.7  7184.5  10302.0    10277
read      254.3   305.9    68.9   106.9   118.2   198.5   242.3   267.1   285.8   309.4   342.3   423.9  1544.7  3587.0  7676.8 148027.4   148458
read      247.6   167.4    68.9   101.7   111.4   219.7   280.3   313.2   335.8   361.7   394.6   454.0   849.6  1799.0  4118.1  66292.4    66114
read      242.1   144.6    68.9   102.9   113.2   225.0   280.5   308.5   326.5   346.3   372.3   420.0   636.8  1363.0  4466.0  49219.4    49261
read      245.7   262.4    63.8   103.9   114.3   190.9   237.4   265.0   285.6   311.1   345.8   441.8  1474.3  3062.0  7008.1 133094.4   133049
read      203.3   107.2    63.8    99.2   108.1   175.9   230.7   261.4   280.4   300.8   325.1   364.7   494.2   859.7  3004.4 106737.8   106628
read      194.6    65.6    74.4   112.3   125.0   191.4   214.1   226.3   234.4   245.7   259.7   283.5   351.8   591.8  1068.7  23441.0    23498
read      195.8   105.3    63.8    98.2   106.7   172.9   226.7   255.9   272.7   290.1   310.1   338.6   403.7   570.4  2550.8 103420.6   103564
read      199.5    95.8    68.9   107.0   117.0   179.0   217.6   242.2   261.2   282.9   309.2   345.3   430.2   713.8  3034.8 161586.4   161774
read      200.4    71.9    68.9   105.6   115.9   200.9   230.8   244.9   254.1   265.7   279.2   301.8   362.5   525.9  2214.6  39155.0    39037
read      198.2    85.2    68.9   106.8   117.0   178.7   216.8   241.0   259.7   281.2   307.7   343.9   425.3   614.4  1443.8 163622.4   163622
read      193.3    91.5    68.9   100.4   109.4   170.0   214.5   243.5   264.3   285.8   309.9   342.4   414.3   596.1  2550.1 132307.4   132405
read      193.9    94.3    63.8   100.9   109.9   170.8   215.6   244.4   265.0   286.5   310.6   343.0   414.1   597.2  1545.1 131995.8   131596
read      202.9    91.0    63.8   110.6   121.6   185.0   221.4   244.0   261.4   281.8   307.7   344.6   430.9   684.9  2727.8 174640.6   174543
read      196.1    88.2    63.8    97.7   106.3   176.2   231.5   258.0   272.7   288.6   307.3   334.6   396.3   529.6  2262.9  90565.2    90567
read      195.8    93.2    63.8    99.2   108.0   171.7   221.2   251.8   271.1   290.8   313.4   345.3   426.7   642.3  2259.7 116638.6   116582
read      188.2    69.1    80.4   120.8   135.3   180.7   198.3   209.2   217.1   228.1   243.0   270.1   360.3   786.1  2648.8  13955.6    13888
read      197.2   101.4    63.8    99.8   108.8   172.7   222.1   252.3   271.9   292.1   315.2   347.5   431.2   656.3  2903.8 119222.4   119224
read      199.1    93.1    68.9   105.7   115.7   178.1   217.8   243.3   262.5   284.7   311.4   348.0   435.1   660.1  1776.1 156576.2   156471
read      201.9    98.9    63.8   108.0   118.3   181.5   219.9   244.8   263.6   285.3   312.1   350.1   444.6   705.9  3232.1 164004.6   164013
read      202.1    80.3    68.9   105.0   115.2   200.7   232.9   248.1   258.4   270.0   285.6   311.0   386.4   608.8  1821.3  41851.4    41909
read      195.2    90.8    68.9   100.1   109.1   171.3   217.6   247.3   267.8   289.1   312.9   345.9   428.2   625.1  2474.3 127994.8   128280
read      199.1    94.4    68.9    99.1   108.0   175.2   228.1   258.1   275.7   294.3   316.2   349.1   443.3   664.7  1448.2 107063.0   107066
read      205.0    89.0    68.9   104.2   114.4   202.5   236.9   252.6   263.4   274.6   291.6   318.9   411.2   724.5  1790.0  46242.6    46119
read      182.7    87.2    80.4   123.8   135.5   173.5   190.0   200.0   208.2   217.7   232.7   259.1   352.1   800.4  3854.1  10326.2    10227
read      181.8    61.7    74.4   123.1   135.4   174.1   190.7   200.6   208.9   218.1   232.0   256.5   333.9   777.1  1991.0  10857.4    10870
read      202.5    97.7    59.1   104.3   114.1   178.8   222.3   249.9   270.0   292.7   319.5   361.9   473.0   737.3  2866.2 146271.2   146664
read      193.1    60.4    74.4   115.5   129.6   187.2   208.8   220.9   229.7   240.1   254.4   281.9   372.8   758.3  1283.7  19996.8    19865
read      200.8   104.7    68.9   100.0   109.0   175.9   227.5   257.6   276.1   296.0   319.1   356.6   466.2   716.6  1739.5 113246.4   113409
read      202.6    93.1    63.8    99.7   109.2   189.5   240.3   261.1   273.5   288.0   305.7   333.8   409.5   636.4  2639.9  70669.4    70623
read      201.7    76.1    68.9   102.5   112.2   198.2   237.4   254.1   265.2   276.6   292.6   316.8   385.0   585.6  1005.5  52497.2    52633
read      198.1   106.8    68.9    98.4   107.2   174.2   227.6   257.0   274.2   292.4   313.6   344.3   430.4   666.8  3141.0 104668.6   104630
read      199.2    81.2    68.9   104.3   114.5   197.2   229.8   244.7   254.5   266.4   280.5   304.2   366.3   621.8  2171.1  42566.0    42594
read      197.2    87.3    68.9    98.1   106.8   175.9   230.3   258.1   274.0   291.1   311.2   340.7   413.5   590.7  1301.2  95133.6    95196
read      201.9    80.3    68.9   103.1   112.8   197.8   237.1   253.9   265.0   276.6   292.5   316.4   374.5   593.9  1731.3  52381.6    52243
read      196.0    78.8    68.9   106.4   116.8   194.7   223.8   236.9   246.8   257.3   270.8   292.0   342.4   494.6  2352.1  37074.4    37031
read      198.3    75.3    68.9   105.3   115.4   196.2   227.2   241.7   251.5   263.0   275.6   298.0   367.8   592.6  2322.5  39863.4    39878
read      198.2   101.5    63.8    98.9   107.8   174.4   225.4   255.2   273.3   292.6   314.9   347.2   444.0   682.4  1846.8 110888.0   110750
read      173.3    57.3    80.4   122.8   132.7   166.7   180.7   188.8   196.1   204.0   216.9   239.2   303.8   777.5  2029.3   8199.4     8231
read      207.6    97.2    63.8   101.7   111.2   195.0   241.7   261.5   273.6   288.8   308.6   343.3   481.1   985.1  2244.1  63455.4    63638

