Timestamp start: 1747053867526
Timestamp end: 1747054707852

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      245.4   265.1    63.8   104.8   115.2   190.2   236.1   263.7   283.2   307.4   342.1   451.5  1481.0  3252.6  7001.8 133446.6   133577
read      248.5   219.0    68.9   102.9   112.9   216.4   265.1   293.2   314.6   340.0   373.3   438.9  1052.3  3070.0  7172.5  53729.4    53832
read      243.3   298.1    68.9   105.1   115.6   189.8   234.4   260.1   278.1   299.9   329.8   394.6  1532.2  3486.1  7629.6 139737.4   139832
read      214.9   148.2    68.9   111.7   123.2   190.2   226.2   248.0   264.7   284.7   311.6   357.3   625.7  1935.9  3918.7 170273.4   170515
read      200.0   120.6    68.9   101.3   110.2   173.2   215.1   241.5   261.3   283.5   310.6   352.4   541.9  1539.9  2911.2 128382.2   128494
read      213.8    97.4    74.4   110.9   124.4   204.3   233.9   250.4   261.9   274.3   292.1   319.8   551.5  1138.9  1807.6  20733.6    20789
read      252.7   186.6    68.9   102.1   111.5   217.4   277.2   311.8   335.6   362.8   399.4   465.5  1062.5  1987.2  2905.9  63399.6    63647
read      254.5   199.0    68.9   102.0   111.6   217.5   277.6   312.3   336.1   363.6   400.2   467.2  1093.0  2125.1  4720.6  64810.2    64802
read      244.0   150.2    68.9   102.4   112.2   220.1   274.3   305.1   326.1   350.1   381.0   433.9   850.6  1510.3  2378.8  55778.2    55719
read      238.0   223.3    63.8   115.2   128.5   203.1   242.5   265.2   281.6   301.4   328.5   380.0  1241.2  3233.8  6393.8 174217.8   174179
read      200.0   127.8    68.9    99.0   107.6   173.5   220.0   247.4   266.0   286.3   310.8   347.0   510.7  1581.5  4107.7 106463.4   106356
read      223.9   162.9    63.8   116.2   129.3   199.3   234.2   255.4   271.3   290.8   316.7   363.9   665.7  2367.7  4219.3 178634.8   178750
read      199.1   114.3    68.9    99.1   107.7   173.9   220.8   248.2   267.0   287.5   312.0   348.9   495.0  1305.0  3077.9 105468.6   105831
read      202.2   129.0    68.9    99.9   108.7   174.8   221.3   248.8   268.0   289.2   314.8   356.3   545.4  1530.0  3053.0 110432.2   110667
read      194.6    85.0    68.9   126.0   139.2   184.1   202.1   213.6   221.6   231.8   246.1   271.3   482.7  1114.2  1534.8   8742.4     8803
read      241.8   153.7    68.9   103.7   114.4   219.9   270.3   297.4   315.8   336.7   363.6   414.0   834.1  1564.4  3716.7  45525.8    45662
read      231.5   121.1    74.4   108.3   120.4   218.0   259.1   279.4   293.5   310.5   332.7   372.0   634.3  1411.5  2927.0  30966.4    30867
read      238.0   146.6    74.4   103.6   114.2   217.5   266.3   292.1   309.7   329.8   356.2   407.2   765.3  1617.1  2697.1  45762.8    45656
read      232.7   231.1    68.9   101.0   110.3   185.7   237.9   268.0   289.2   315.2   356.5   457.5  1090.9  3420.8  5427.2 100922.0   100938
read      199.3   119.7    68.9   101.4   110.4   172.4   213.0   238.9   258.8   281.3   309.2   352.4   570.0  1453.8  2726.6 132237.6   132360
read      233.2   150.0    68.9   100.9   110.3   207.5   261.9   291.7   313.0   337.4   368.3   422.4   765.0  1603.0  2713.5  67682.0    67591
read      219.3   127.3    68.9   106.0   116.9   207.0   246.1   265.9   278.9   294.2   314.4   348.3   534.1  1300.0  2670.9  33853.2    33910
read      250.8   206.3    68.9   101.8   111.4   204.5   269.5   308.7   335.6   365.9   405.3   475.2  1135.3  2206.3  4584.1  85629.6    85729
read      195.1    90.9    80.4   116.8   131.0   185.2   205.3   217.1   226.1   235.7   252.2   283.1   447.7  1353.4  2166.1  12894.2    12884
read      230.0   140.8    74.4   103.8   114.3   211.8   259.0   283.2   299.4   317.5   341.5   384.7   655.9  1574.0  3681.1  45372.0    45621
read      223.0   128.1    74.4   105.0   115.9   209.8   251.3   271.8   286.0   301.7   321.7   359.3   547.1  1430.4  3929.0  36727.6    36938
read      232.6   139.9    68.9   101.9   111.5   211.7   263.7   291.9   311.1   332.7   359.8   405.4   701.2  1408.5  2669.7  56987.4    56902
read      214.0   169.9    68.9   100.0   108.9   179.6   230.2   259.8   280.0   303.2   333.9   393.6   649.1  2255.5  5496.2 102308.4   102243
read      192.2    82.6    74.4   115.0   129.5   185.0   205.0   216.8   225.4   234.4   248.7   272.4   397.3  1110.5  3811.4  14079.0    14085
read      247.3   191.0    68.9   101.8   111.5   199.1   267.2   310.1   339.1   371.1   412.6   481.6  1049.3  1913.9  3684.9  94025.2    94103
read      231.1   131.8    68.9   101.5   111.1   211.0   263.0   291.6   310.9   332.3   358.9   402.7   677.4  1363.2  1988.4  58133.2    58175
read      232.3   275.1    68.9   106.2   116.7   186.2   226.0   249.1   266.4   287.5   315.8   370.7  1401.1  3435.4  7355.9 150924.8   151312
read      235.0   169.4    68.9   100.1   109.5   198.5   259.0   293.0   317.4   345.1   380.4   438.6   861.9  1935.5  3200.0  83344.8    83333
read      226.0   199.5    68.9   110.3   121.6   191.4   229.2   251.8   269.1   290.3   318.7   373.5  1227.9  2591.0  4580.4 164988.4   165153
read      200.1   126.3    68.9   100.9   109.9   173.1   216.1   243.4   263.6   286.2   314.0   359.0   539.0  1239.5  3886.1 124146.2   123975
read      212.3   108.5    74.4   106.8   118.1   203.3   235.8   253.6   265.8   279.1   296.3   326.6   479.5  1292.0  2373.5  28405.8    28449
read      237.5  1125.3    74.4   115.0   130.0   189.3   211.4   223.5   232.0   243.0   257.5   285.3   471.1 26827.0 37531.1  14921.4    14903
read      216.9   106.7    68.9   105.5   116.8   208.1   244.6   263.2   275.0   290.1   308.9   339.3   489.7  1291.2  2266.0  31223.2    31189
read      225.0   124.2    68.9   103.8   114.5   210.8   255.1   276.9   291.7   308.7   329.9   365.7   612.6  1477.2  2978.6  40636.6    40636
read      246.0   193.0    68.9   100.5   110.1   206.3   271.2   308.9   334.4   362.9   399.3   462.2   952.0  2139.8  4583.1  80719.2    80574
read      232.9   193.1    68.9   113.5   126.2   198.9   237.3   260.6   277.4   298.2   327.8   385.4  1263.6  2453.2  4209.3 168799.0   168820
read      219.5   162.1    68.9   110.9   122.2   190.9   229.6   253.3   271.4   293.3   322.2   374.4   645.4  2340.9  4409.7 162597.6   162621
read      199.1    99.7    68.9    99.5   108.2   175.6   224.0   251.4   269.7   289.8   313.5   350.7   479.6   962.7  1977.4 101743.6   101621
read      238.8   146.4    68.9   101.7   111.5   215.5   268.3   298.2   318.5   341.4   370.3   425.0   787.3  1529.6  2561.3  58522.8    58592
read      233.6   234.8    63.8   108.6   119.3   190.8   231.4   255.0   272.7   294.2   322.9   383.1  1416.5  3242.0  6338.8 153022.6   153042
read      199.9   118.8    68.9   100.2   109.0   173.9   220.0   247.9   267.2   288.2   313.7   354.0   518.5  1186.3  2536.5 112168.0   112238
read      211.1   146.1    63.8   108.8   119.4   184.8   222.2   245.4   263.2   284.5   312.3   359.7   608.8  1872.8  3691.6 160103.8   160265
read      235.1   134.8    68.9   102.6   112.6   215.0   265.0   292.5   312.2   334.7   363.6   416.4   692.1  1447.8  2824.3  57115.8    57109
read      252.9   209.7    68.9   101.8   111.7   204.9   272.8   314.1   341.8   372.5   413.9   484.4  1109.1  2304.2  5411.7  88490.0    88551
read      191.0   124.5    74.4   125.8   137.9   179.3   195.9   205.5   213.6   223.4   236.1   267.5   439.3  1263.0  4055.9   8415.8     8385
read      219.4   119.1    74.4   106.0   117.0   208.9   248.0   267.8   281.0   295.5   314.7   344.7   506.3  1275.6  3567.8  34137.4    34088
read      220.9   179.5    68.9   101.9   111.3   181.6   230.0   260.0   281.2   306.7   340.6   415.6   853.9  2402.4  3686.9 113473.0   113600
read      201.5   117.2    68.9   102.6   111.9   175.4   216.3   242.6   262.3   284.2   311.3   352.9   553.5  1392.6  2490.4 131783.2   131842
read      204.3   127.3    63.8   100.6   109.6   176.5   223.9   252.5   271.8   293.1   319.0   364.5   558.2  1408.8  4188.1 112275.8   112066
read      230.2   143.0    63.8    99.8   109.2   205.8   260.7   290.7   311.9   335.9   365.8   415.8   676.9  1601.9  3063.4  72645.8    72585
read      215.6   176.8    63.8   102.6   112.1   177.7   219.7   247.1   267.7   291.7   322.7   389.7   925.6  2177.1  5223.3 133782.6   133669
read      194.6    81.1    80.4   120.4   136.0   186.3   204.5   215.5   223.9   233.5   248.3   273.6   406.8  1099.7  2263.6  11822.0    11820
read      196.2   104.1    74.4   119.8   135.5   188.6   207.6   218.3   227.1   235.9   250.4   273.9   396.2  1093.5  5036.2  12488.6    12639
read      213.1   158.6    68.9   100.9   110.2   177.5   224.0   253.6   274.7   299.4   332.8   400.5   693.0  2198.8  3416.7 118607.2   118548
read      209.0   138.4    68.9   109.8   120.5   184.6   220.7   243.0   260.5   281.1   308.6   353.2   550.8  1856.0  3535.7 165558.8   165754
read      231.7   150.4    63.8   100.2   109.6   199.2   259.8   293.5   317.8   345.3   380.2   435.8   701.1  1536.1  3376.2  86836.4    86823
read      204.8    98.5    74.4   112.9   128.4   197.5   220.4   232.6   241.9   252.6   268.0   293.5   460.4  1334.8  3651.3  16802.0    16898
read      213.8   170.6    68.9   101.2   110.3   177.2   222.3   250.7   271.3   294.5   324.9   387.8   836.2  2301.3  3598.6 122684.4   123124
read      231.7   147.4    63.8    99.7   109.1   207.1   262.4   292.6   314.0   338.2   368.3   417.9   693.1  1601.7  3066.4  72311.0    72278
read      228.2   125.5    68.9   102.8   113.2   213.3   259.9   284.1   300.2   318.2   341.3   378.7   577.8  1482.6  3014.4  47832.6    47757
read      235.1   145.8    68.9   101.7   111.3   213.8   266.0   294.6   314.1   336.0   363.5   411.4   718.0  1513.4  3201.7  60509.2    60510
read      212.8    91.4    68.9   108.5   120.8   206.5   236.2   251.9   263.2   275.1   292.7   320.8   468.4  1128.5  1602.2  25198.8    25237
read      253.6   232.8    68.9   102.3   112.4   201.3   265.4   306.2   334.8   367.4   410.9   490.3  1193.7  2784.0  6650.2  97805.4    97783
read      203.9   115.9    68.9   100.9   110.0   176.5   222.9   251.7   271.5   293.3   319.8   367.3   553.5  1299.2  2379.2 119004.6   118966
read      204.6   108.3    80.4   113.7   129.7   196.5   218.7   231.1   240.2   251.6   267.8   296.4   456.2  1218.4  4594.6  16635.6    16631
read      195.9    90.6    74.4   119.3   136.2   188.2   206.3   216.6   225.0   234.3   249.2   274.0   416.7  1143.8  2998.2  11819.2    11743
read      214.0   154.0    68.9   101.0   110.2   179.7   228.7   259.1   280.4   305.3   338.6   404.7   639.6  1948.9  4346.1 114944.6   115026
read      202.2   106.8    68.9   101.0   110.1   176.2   221.7   249.7   269.4   291.2   318.0   363.2   536.0  1159.2  1905.1 122623.2   122371
read      191.5   108.5    74.4   129.4   140.8   180.3   195.8   204.7   212.9   222.5   235.2   264.4   435.6  1476.4  3196.6   7187.0     7198
read      213.1    98.0    74.4   107.6   119.5   207.3   236.5   252.1   263.1   274.7   291.8   319.3   463.4  1233.9  1980.6  24978.8    25022
read      232.9   258.3    68.9   107.9   118.9   190.1   228.9   252.3   269.8   291.1   319.3   374.8  1385.8  3412.8  7539.3 157221.0   157513
read      210.1   135.9    68.9   110.5   121.5   186.6   222.2   244.1   261.1   281.7   309.4   356.1   545.1  1789.6  3377.3 171587.0   171975
read      205.2   141.5    68.9   105.2   115.4   178.9   216.8   240.8   259.4   280.9   308.5   351.6   562.2  1812.8  3719.0 154769.8   154918
read      198.8   112.7    63.8   101.9   111.3   173.7   214.1   239.9   259.7   281.7   308.3   347.1   504.6  1363.0  2508.3 139109.0   139185
read      204.0   134.7    68.9   105.0   115.0   178.0   216.0   240.1   258.7   280.3   307.8   349.7   567.1  1720.6  3209.6 152497.8   152724
read      208.0    88.1    68.9   110.4   123.9   203.7   228.9   242.5   252.3   264.5   279.4   307.1   417.7   938.8  1993.2  20891.6    20845
read      230.4   244.3    68.9   104.4   114.6   184.0   225.0   250.6   269.9   292.8   322.9   388.6  1363.9  3261.7  7012.5 140292.4   140348
read      233.5   161.2    68.9   100.0   109.4   199.1   259.2   292.8   316.5   343.9   378.5   435.5   826.2  1875.3  3777.4  89016.4    88725
read      209.9   167.6    68.9   101.7   111.1   176.3   218.5   245.6   265.9   288.9   317.3   369.2   774.8  2316.0  4302.4 134221.4   134088
read      233.9   156.8    68.9   100.6   110.0   212.0   263.8   291.8   311.9   335.2   364.2   412.0   729.6  1674.5  6018.1  66218.4    66126
read      241.4   176.0    68.9   100.3   109.8   210.0   268.9   302.5   325.6   351.6   384.1   437.3   879.3  2029.5  3686.2  78406.0    78214
read      232.3   139.6    68.9   101.5   111.3   215.7   265.2   291.7   310.0   330.1   354.5   394.5   617.1  1503.1  3663.1  55319.4    55191
read      231.8   131.7    68.9   101.6   111.7   215.7   264.3   290.4   308.1   327.7   351.9   392.0   655.4  1417.6  2771.6  53953.4    54081
read      213.3   136.9    63.8   101.0   110.2   181.0   231.7   262.5   283.2   306.7   337.3   395.4   636.0  1675.5  2836.4 112795.0   112478
read      225.1   154.9    68.9   116.9   130.0   200.2   236.0   258.9   275.5   296.8   326.3   379.4   610.6  2064.3  5087.3 179540.2   179666
read      203.9   100.9    68.9    99.6   108.3   180.3   231.8   259.7   277.5   296.7   320.1   361.4   505.0  1046.5  1893.5 100791.6   100584
read      209.2   133.8    68.9   102.5   112.0   180.1   225.7   253.9   274.0   296.4   324.3   371.6   618.8  1461.4  3043.1 127895.0   127920
read      197.7   124.0    80.4   132.6   145.3   186.2   201.4   211.4   218.0   228.7   243.3   272.9   455.8  1059.6  4696.2   6601.2     6594
read      229.5   108.6    74.4   109.3   122.1   219.5   253.9   272.0   285.5   301.0   322.7   365.9   567.5  1266.1  2019.2  25164.8    25020
read      244.3   256.7    68.9   103.4   113.7   186.9   231.4   260.2   282.2   309.8   351.4   531.0  1364.8  3131.4  5607.4 129693.0   129587
read      221.3   187.0    80.4   123.9   142.8   197.8   217.9   230.7   240.3   252.9   272.5   321.1   869.8  2667.6  7375.4  10305.4    10277
read      293.9   397.8    68.9   111.6   124.9   213.3   253.6   278.0   297.2   323.9   371.2   806.3  1810.4  4136.2  9436.3 148187.0   148458
read      240.3   173.9    68.9   101.1   110.8   215.4   268.4   297.2   318.1   342.2   372.3   426.6   793.6  2142.3  4188.7  66094.2    66114
read      236.6   135.0    74.4   102.9   113.2   220.7   270.5   296.5   314.0   333.6   357.9   398.8   637.9  1449.9  3348.4  49213.0    49261
read      239.2   244.6    68.9   103.6   113.8   186.5   230.3   257.6   278.1   303.8   340.1   461.1  1394.7  2767.8  6149.9 133005.8   133049
read      205.8   110.6    63.8    99.6   108.6   179.4   231.2   260.8   280.2   301.5   328.2   373.1   531.0  1011.4  2190.2 106700.6   106628
read      213.3    89.2    74.4   111.2   124.6   207.0   233.1   248.8   260.7   274.5   294.9   327.0   424.2   985.4  2862.4  23527.0    23498
read      196.2    86.3    63.8    98.7   107.4   177.8   228.1   253.8   269.1   285.5   305.1   334.9   412.4   625.6  1919.1 103362.2   103564
read      196.8   105.9    63.8   107.3   117.2   177.8   213.8   236.7   254.8   275.5   300.9   337.7   426.0   664.3  2872.4 161942.0   161774
read      200.3    71.5    63.8   107.4   117.9   204.0   228.7   240.7   249.2   259.1   271.7   292.4   345.0   572.5  1991.1  39096.8    39037
read      195.8    89.5    63.8   107.0   117.0   177.2   212.9   235.5   253.8   274.5   299.6   336.2   421.6   654.6  2333.1 163515.2   163622
read      191.3    87.3    63.8   100.3   109.1   170.8   213.5   240.4   259.4   278.8   300.9   332.9   405.4   593.2  2063.7 132366.6   132405
read      191.5    96.5    63.8   100.4   109.2   170.7   213.3   240.5   259.5   278.7   300.4   331.8   401.8   627.7  2342.1 131530.6   131596
read      199.3    82.4    68.9   110.6   121.2   182.3   216.4   237.8   254.8   274.6   299.4   337.1   426.1   674.9  1328.2 173905.6   174543
read      196.5    84.5    63.8    98.5   107.3   182.5   233.1   255.6   268.7   283.1   299.7   325.7   391.9   544.5   903.3  90348.0    90567
read      192.6    93.1    63.8    98.9   107.5   172.9   219.7   247.2   264.6   282.3   302.3   331.9   398.8   549.8  2057.0 116758.6   116582
read      186.4    65.3    74.4   120.0   136.6   183.7   198.9   207.6   213.9   221.5   232.3   251.5   306.4   805.4  1600.7  13888.4    13888
read      196.0    85.8    68.9   100.1   109.1   176.2   223.6   251.0   268.2   286.1   307.0   338.3   423.6   600.6  1277.2 119070.2   119224
read      198.2    92.3    68.9   106.5   116.5   178.3   216.0   240.5   259.2   280.2   305.6   342.4   439.7   685.7  2235.1 156370.4   156471
read      198.1    80.8    63.8   108.0   118.2   179.8   215.7   238.9   256.9   277.8   303.3   340.7   434.7   646.5  1057.7 164004.0   164013
read      202.9    72.8    68.9   106.7   117.0   206.3   232.6   245.4   253.8   264.9   277.3   300.1   369.6   618.8  1596.8  42051.4    41909
read      196.0    96.6    68.9   101.0   110.0   175.4   220.4   248.0   266.3   285.6   307.9   340.4   427.7   617.4  1496.5 128130.8   128280
read      197.2    92.3    63.8    99.1   108.0   178.2   227.8   253.9   269.5   286.1   305.9   336.9   428.8   681.4  2120.1 106845.6   107066
read      205.0    72.5    68.9   106.7   117.1   207.9   235.7   249.1   258.2   269.2   283.8   308.7   387.1   588.9  1913.7  46160.6    46119
read      194.1    75.0    80.4   131.0   145.2   187.7   202.2   211.9   217.9   227.8   240.1   264.9   363.3   867.6  2970.9  10197.4    10227
read      191.5    86.3    80.4   128.6   143.0   186.2   201.0   210.2   216.3   225.3   235.9   259.9   331.2   840.2  3183.9  10805.8    10870
read      193.4    88.4    63.8   103.5   112.9   173.5   212.9   238.2   257.3   277.9   301.5   335.0   410.2   591.3  1369.3 146970.8   146664
read      197.4   118.7    74.4   116.1   131.3   195.5   213.3   223.1   230.4   238.7   251.3   272.0   336.2   817.0  7699.2  19838.4    19865
read      195.3   100.0    63.8    99.5   108.1   174.8   223.5   250.8   267.5   285.0   305.2   335.4   410.7   611.8  3902.9 113356.8   113409
read      199.8    80.1    63.8   100.3   109.6   194.9   239.0   256.5   267.5   279.6   294.2   317.0   372.1   499.7  1037.6  70623.0    70623
read      202.4    76.4    63.8   103.8   113.8   205.4   237.6   251.6   261.4   271.8   286.0   307.4   361.1   499.9  2113.6  52689.2    52633
read      194.3    85.7    63.8    98.6   107.1   176.7   227.3   253.4   268.5   284.4   302.6   329.5   390.7   508.5  1110.2 104661.6   104630
read      201.5    69.5    63.8   106.4   116.6   205.8   232.4   245.1   253.4   263.9   275.1   295.8   346.7   490.3  1715.0  42418.8    42594
read      196.6   100.9    63.8    98.5   107.1   180.9   232.4   256.1   269.9   284.9   302.3   328.6   389.9   536.0  1842.3  95122.0    95196
read      205.4    88.1    68.9   104.1   114.1   208.7   242.0   256.5   266.4   276.8   291.3   313.2   365.6   499.2  1269.3  52299.8    52243
read      208.3    90.0    68.9   109.6   120.8   213.0   237.9   249.9   258.3   268.4   280.9   300.1   353.6   534.5  2433.8  36944.0    37031
read      206.9    74.4    68.9   108.1   118.9   212.0   237.9   250.4   259.1   269.1   282.0   302.3   360.3   523.9  2382.0  39669.6    39878
read      195.9    86.3    63.8    99.8   108.5   176.3   226.2   253.6   270.0   287.1   307.0   335.9   401.9   571.2  1392.5 110974.8   110750
read      193.3    68.7    80.4   132.7   147.2   188.1   201.9   210.8   216.5   225.4   235.9   258.9   325.1   870.8  2530.7   8369.2     8231
read      202.7    79.9    63.8   101.9   111.2   203.2   242.2   258.0   268.2   279.5   293.6   316.0   370.5   507.1  1985.5  63445.6    63638

