Timestamp start: 1747052929668
Timestamp end: 1747053769969

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      193.6    91.2    63.8    98.8   107.5   174.6   222.7   248.0   263.9   280.4   299.8   330.6   412.1   589.1  2239.9 101717.7   101621
read      199.3    85.6    63.8   101.9   111.5   197.1   233.0   248.7   259.3   271.0   286.7   311.5   384.9   627.1  1906.7  58588.1    58592
read      193.8    92.4    63.8   104.5   114.1   174.2   210.8   234.0   252.3   273.1   298.3   336.3   430.6   702.2  2154.4 153179.1   153042
read      190.6    83.2    63.8    98.6   107.2   171.0   216.4   242.9   260.4   278.2   298.2   328.2   399.2   567.0  1589.2 112400.5   112238
read      196.2    93.2    63.8   106.7   116.7   177.7   212.9   234.9   252.8   273.3   298.8   337.8   433.1   677.4  2344.5 160086.5   160265
read      196.4    73.8    63.8   101.2   110.6   196.2   231.2   246.2   255.9   267.5   281.2   302.2   356.2   505.9  1944.2  57069.0    57109
read      193.0    83.0    68.9    98.2   106.8   178.2   226.7   249.1   263.0   277.1   294.3   319.6   384.4   532.8  2059.9  88450.3    88551
read      179.8    56.6    74.4   127.0   139.0   173.4   187.0   196.2   202.1   211.1   222.0   242.6   311.3   845.8  2098.1   8365.7     8385
read      198.5    68.5    68.9   108.5   119.4   199.8   222.9   233.9   242.8   252.8   267.3   291.2   371.3   610.2  1430.1  34022.7    34088

