Timestamp start: 1747051167100
Timestamp end: 1747052007398

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      245.1   163.4    68.9   102.9   113.7   220.4   269.9   298.2   320.4   345.1   376.1   430.5   841.1  1798.0  3454.1  47264.8    47130
read      221.8   116.0    74.4   113.2   129.3   209.3   239.2   255.8   268.5   283.5   304.6   345.8   588.6  1381.7  3479.4  19350.8    19439
read      232.9   222.3    68.9   104.8   115.3   188.7   233.5   260.8   280.5   305.1   339.4   406.6  1321.9  2831.9  4931.9 128796.2   128963
read      223.8   114.2    68.9   110.3   124.5   211.5   245.1   263.7   276.2   292.3   314.5   354.4   579.6  1359.2  2710.9  23808.7    23787
read      248.1   190.7    68.9   100.4   110.3   215.6   271.1   303.9   328.3   355.6   390.0   450.3   975.6  2228.9  4588.5  61913.1    61848
read      210.6   133.2    68.9   100.3   109.6   180.8   229.5   258.2   278.0   301.4   333.8   389.5   596.0  1676.3  3080.2 101864.2   101968
read      203.4   118.8    68.9   100.4   109.6   177.2   223.2   250.9   270.4   292.6   321.2   368.6   537.5  1159.5  3544.3 108588.3   108767
read      252.6   220.2    63.8   102.0   112.3   199.9   266.1   311.2   344.7   381.5   425.9   499.9  1077.4  2321.1  7569.6  96960.7    97139
read      224.8   170.9    68.9   111.2   123.3   195.8   234.2   257.9   275.1   296.8   327.7   379.7   770.0  2394.1  3721.6 158512.6   158594
read      209.0   143.7    68.9   105.0   115.4   182.4   221.3   245.6   264.2   286.5   316.1   364.9   614.9  1756.7  4238.8 141332.7   141240
read      225.6   112.3    68.9   103.3   114.4   211.4   254.4   277.8   294.1   314.2   339.2   378.8   564.1  1266.9  1836.7  41339.1    41405
read      242.0   151.8    68.9   101.1   111.1   216.8   271.1   302.5   325.0   350.0   381.5   432.7   795.8  1607.5  3305.4  58018.8    57997
read      236.6   228.6    68.9   106.5   117.7   192.0   235.2   262.1   281.9   307.2   343.4   421.2  1312.0  3028.5  5512.9 133418.6   133577
read      241.1   164.0    68.9   102.2   112.6   216.5   267.5   296.4   318.1   342.5   373.3   426.1   781.7  1744.2  5016.4  53965.2    53832
read      239.5   230.4    68.9   107.5   118.8   193.4   235.8   262.5   282.2   307.4   343.5   423.7  1383.6  2599.3  6066.0 139891.7   139832
read      226.4   141.1    63.8   115.9   129.7   203.5   240.7   263.7   280.7   302.0   331.7   381.6   570.8  1888.3  3675.0 170483.6   170515
read      206.3   124.9    63.8   103.1   112.9   179.7   220.8   246.7   266.2   288.9   318.7   368.0   594.8  1443.3  2883.5 128244.0   128494
read      206.9    91.7    68.9   110.4   124.6   199.7   226.6   240.8   251.2   264.0   279.9   309.3   444.9  1178.4  2329.7  20830.3    20789
read      247.8   183.4    68.9   101.0   110.9   215.4   273.1   306.8   331.1   358.4   392.1   450.4   942.4  1963.9  4711.2  63666.0    63647
read      245.5   172.1    68.9   100.9   110.7   215.1   272.7   306.3   330.7   358.1   391.7   447.9   882.3  1757.2  5063.9  64800.0    64802
read      240.8   152.1    68.9   101.6   111.8   216.2   269.4   299.1   321.1   345.7   376.1   426.4   781.1  1681.7  3120.0  55834.8    55719
read      257.7   218.4    63.8   123.3   139.4   225.7   266.1   289.6   307.5   329.6   360.7   418.2  1229.2  3211.7  6455.0 174296.2   174179
read      208.6   124.4    68.9   102.2   111.6   181.9   228.4   255.9   275.1   297.1   328.0   376.9   564.2  1287.6  2991.2 106283.4   106356
read      248.3   161.8    68.9   125.5   141.5   225.5   265.3   288.9   306.9   329.2   360.1   412.5   602.4  2304.5  3910.5 178894.5   178750
read      208.0   117.0    68.9   101.7   110.9   181.2   228.4   256.3   275.7   298.1   329.0   378.6   559.9  1250.3  3054.2 105758.3   105831
read      209.4   128.4    68.9   102.2   111.7   181.5   227.6   255.2   274.6   297.2   329.1   382.1   594.4  1308.0  4229.0 110736.3   110667
read      193.6   109.6    80.4   124.6   138.3   180.9   199.0   210.0   217.5   228.4   243.1   274.8   482.3  1278.0  4116.1   8863.5     8803
read      232.8   140.1    68.9   102.6   113.5   215.1   260.9   285.7   303.4   324.7   352.7   398.5   645.6  1492.0  3650.4  45710.9    45662
read      223.9   251.3    68.9   106.1   118.4   210.7   246.7   265.6   278.4   293.6   315.2   353.4   528.0  1364.7 17602.2  30913.5    30867
read      233.8   383.5    68.9   102.2   112.8   211.2   253.9   277.4   294.2   314.9   342.1   388.7   712.2  2133.9 14217.2  45759.7    45656
read      211.8   134.5    68.9   100.2   109.6   182.1   231.3   260.0   279.7   303.4   336.0   393.0   598.5  1659.4  3325.5 101059.0   100938
read      209.0   139.5    63.8   103.5   113.6   181.0   221.6   247.1   266.3   289.0   319.3   371.6   657.1  1596.0  2954.4 132390.8   132360
read      237.7   163.8    63.8   100.4   110.2   210.7   265.4   296.7   320.2   347.5   381.2   432.4   729.1  1810.5  5054.1  67537.5    67591
read      223.0   127.4    68.9   105.2   117.0   210.4   247.7   267.7   281.7   297.3   320.0   362.3   561.5  1462.1  3350.4  33968.9    33910
read      248.6   183.4    63.8   101.4   111.3   207.1   271.9   312.0   340.9   372.7   410.9   476.7   940.2  1979.0  4180.3  85662.8    85729
read      198.8    89.0    74.4   117.7   134.2   189.3   210.5   222.1   230.8   241.7   256.9   289.1   434.9  1205.8  3036.4  12906.1    12884
read      230.3   168.2    68.9   102.5   113.3   213.3   258.3   282.9   299.9   320.3   346.5   390.2   621.3  1398.8  7301.2  45631.7    45621
read      227.7   131.8    68.9   104.7   116.5   213.8   254.4   275.7   291.0   309.2   333.7   374.7   593.5  1398.8  3866.4  36843.9    36938
read      238.8   172.7    68.9   100.6   110.7   213.7   264.1   293.2   314.4   339.3   370.0   420.9   809.9  1971.6  5278.7  56892.3    56902
read      210.0   140.9    63.8   100.3   109.5   180.7   228.7   256.6   275.8   298.5   330.2   384.0   572.6  1929.3  3443.2 102304.3   102243
read      195.9    87.5    74.4   115.2   131.2   188.3   209.9   221.4   229.9   239.9   253.8   279.5   403.8  1008.9  3194.8  14093.0    14085
read      249.5   225.9    68.9   101.2   111.2   199.1   261.2   301.4   332.5   367.5   408.7   479.0  1149.6  2761.9  6571.7  93930.5    94103
read      232.9   148.7    68.9   101.4   111.3   211.9   259.9   287.1   307.5   332.4   363.8   411.6   692.6  1648.3  4065.7  58157.4    58175
read      238.7   237.2    63.8   110.3   122.2   198.0   238.4   263.4   281.9   305.3   338.2   399.6  1350.1  3162.6  7044.4 151294.6   151312
read      240.6   233.6    68.9   100.3   109.9   196.5   252.6   284.9   309.5   340.6   382.0   450.4  1053.7  3368.6  7113.2  83344.7    83333
read      231.7   196.8    63.8   113.4   126.7   200.9   239.2   263.1   280.7   303.2   334.7   389.8   827.3  2787.4  5594.8 164996.0   165153
read      208.8   136.8    68.9   102.3   112.0   180.1   222.6   249.0   268.6   291.5   321.8   373.4   644.3  1570.0  3395.1 124312.9   123975
read      227.4   114.4    68.9   108.0   121.3   215.0   251.9   272.2   287.3   305.6   331.8   376.4   533.2  1248.2  3082.3  28503.3    28449
read      190.1    65.9    74.4   119.3   135.4   185.0   201.7   212.0   218.5   228.4   240.7   266.2   354.1   826.1  2778.7  14862.9    14903
read      200.4    74.2    68.9   109.2   121.0   200.2   222.9   233.9   242.9   252.9   268.0   293.7   390.9   601.1  2558.8  31220.4    31189
read      200.4    78.5    68.9   105.0   116.0   202.8   228.5   240.9   249.9   260.6   273.5   296.2   370.4   542.3  2333.3  40861.0    40636
read      197.5    83.6    63.8    98.8   108.1   185.5   231.9   252.7   266.0   280.4   297.4   327.3   398.7   546.1  1731.4  80572.5    80574
read      205.1    88.4    68.9   111.4   122.9   188.3   223.0   244.3   260.8   280.6   307.4   348.6   450.2   700.9  2075.9 168640.1   168820
read      202.6    86.3    68.9   109.7   120.6   185.3   220.6   242.4   259.3   279.3   305.9   346.2   446.6   722.7  1651.5 162724.9   162621
read      194.1    95.4    63.8    98.5   107.4   176.1   222.7   247.6   263.6   280.4   300.0   332.4   404.3   584.9  2227.8 101542.6   101621
read      199.7    91.7    68.9   101.0   110.8   197.8   233.8   249.6   260.3   271.8   287.5   312.1   377.2   542.0  2689.9  58724.4    58592
read      199.2    87.7    63.8   106.5   117.0   181.0   217.5   240.2   257.9   278.4   305.0   345.2   436.2   673.3  2259.1 153188.4   153042
read      195.9    94.3    63.8    99.9   109.1   176.2   221.2   247.2   264.6   283.2   305.7   340.9   428.0   632.3  2095.3 112413.3   112238
read      210.3    91.7    68.9   111.2   122.7   190.3   227.9   251.3   269.4   291.3   320.3   370.2   503.7   749.1  1450.7 160299.5   160265
read      205.3    88.6    68.9   102.3   112.4   202.9   238.0   253.9   265.3   277.7   294.9   327.3   427.3   630.5  2387.9  57274.9    57109
read      199.9    98.1    63.8    99.3   108.6   184.0   231.2   253.9   268.1   284.1   304.1   338.8   438.8   683.3  2663.0  88693.8    88551
read      190.7    76.6    80.4   129.7   142.8   182.0   197.6   207.1   214.4   223.8   236.0   266.7   378.9   915.0  3041.3   8392.2     8385
read      201.2    78.4    68.9   108.1   119.7   203.0   226.1   237.1   246.1   255.1   269.5   292.9   374.8   583.8  3074.9  34135.0    34088
