Timestamp start: 1747213587566
Timestamp end: 1747214427837

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      179.5    82.3    74.4   111.8   124.8   171.3   188.5   199.3   207.5   217.1   230.9   253.6   338.6  1120.0  3154.1   6593.3     6594
read      220.7   101.6    63.8   103.3   117.1   212.3   247.0   265.5   278.0   293.1   313.0   345.1   501.2  1338.0  1710.3  24998.7    25020
read      291.5   384.1    68.9   108.5   120.4   207.8   254.4   281.1   301.3   328.1   371.8   770.0  2121.3  3780.8  7682.0 129710.7   129587
read      196.3   155.0    68.9   113.1   129.1   183.4   203.7   215.3   224.1   234.1   249.5   274.4   425.9  2085.7  6921.2  10366.7    10277
read      288.4   372.5    63.8   114.8   129.2   218.9   265.4   292.1   312.6   338.8   378.3   492.0  2006.6  4115.8  7905.2 148153.3   148458
read      248.7   177.3    68.9   100.2   110.8   217.0   274.8   309.3   334.9   365.0   401.7   461.1   912.2  2088.3  3352.1  66090.7    66114
read      252.7   158.5    63.8   101.2   112.7   228.6   283.2   314.0   335.8   360.8   392.1   443.8   876.9  1864.8  2652.6  49105.7    49261
read      291.0   347.6    63.8   110.2   122.9   210.9   260.0   288.6   310.8   340.1   392.5   879.4  1613.5  3647.9  7709.9 133011.3   133049
read      207.5   104.4    63.8   102.4   112.0   181.5   228.7   257.8   278.4   302.4   332.4   378.6   515.3  1155.5  1821.2 106606.0   106628
read      224.5   104.7    68.9   106.5   121.6   215.6   249.5   267.8   280.6   295.5   316.3   349.7   504.8  1328.2  2666.1  23638.0    23498
read      252.1   262.3    63.8   103.5   114.1   196.3   251.4   285.7   312.4   348.7   406.1   515.9  1231.4  3400.4  7685.2 103567.3   103564
read      221.3   147.2    68.9   112.3   124.9   196.3   234.5   258.7   276.3   298.2   327.7   374.6   550.0  2036.0  3740.5 161949.7   161774
read      234.1   119.4    63.8   101.7   113.5   222.0   266.2   290.3   307.7   328.2   354.9   396.9   546.1  1280.0  2134.2  39348.7    39037
read      298.9   315.1    68.9   122.9   139.6   236.0   281.8   308.7   329.5   357.2   399.5   536.8  1638.0  3459.7  7193.9 163601.7   163622
read      208.9   123.9    68.9   104.7   115.1   182.3   223.3   249.0   268.7   292.0   321.5   370.6   562.8  1669.9  2320.9 132642.3   132405
read      211.3   128.2    68.9   104.3   114.5   181.9   223.5   250.0   270.3   294.8   326.9   380.9   700.9  1584.5  2324.3 131429.3   131596
read      232.9   158.1    68.9   118.8   133.0   208.7   246.8   269.9   287.5   309.2   338.6   389.6   588.7  2317.1  4110.5 174429.3   174543
read      253.4   269.8    68.9   102.3   112.9   203.0   266.2   306.9   337.9   376.5   426.4   501.3  1045.9  2380.9 14178.0  90768.3    90567
read      234.3   190.1    63.8   103.6   113.9   188.2   235.7   266.2   289.2   317.5   360.7   484.3  1087.6  2013.2  3816.9 116817.7   116582
read      199.5    88.1    68.9   109.8   126.8   191.6   215.0   228.3   237.5   250.1   267.1   295.1   416.1  1138.6  2175.4  13831.3    13888
read      293.5   368.5    68.9   106.3   118.3   203.4   253.1   283.4   307.9   343.1   423.4   902.6  1795.7  4026.1  7844.9 118904.7   119224
read      216.5   134.7    68.9   110.7   122.4   192.7   230.8   254.7   272.6   294.5   322.9   369.9   520.9  1968.4  3150.3 156405.7   156471
read      225.2   178.2    63.8   113.8   127.2   199.9   238.0   261.7   278.8   300.4   329.5   378.0   581.0  1949.0  6875.5 163819.3   164013
read      239.8   201.3    68.9   100.6   111.9   221.0   265.8   291.0   309.3   331.0   359.5   404.4   683.1  1808.3  7896.4  42078.7    41909
read      288.0   415.0    68.9   110.4   123.6   210.9   254.3   279.5   298.9   324.4   365.4   479.4  2752.3  4254.9  7929.0 128306.3   128280
read      207.2   107.3    68.9   101.6   111.0   181.0   227.9   256.6   277.3   301.7   332.7   382.6   521.9  1103.2  1868.3 107171.7   107066
read      242.1   128.8    68.9   100.2   111.6   225.3   277.0   305.5   325.0   346.8   375.1   420.4   658.9  1384.1  2263.9  46048.3    46119
read      210.3   501.3    74.4   112.4   128.3   183.3   204.5   216.1   225.0   234.7   250.1   275.0   399.4  9182.0 20466.5  10257.3    10227
read      196.3   155.9    63.8   113.2   129.0   183.5   204.2   216.3   225.6   235.5   252.2   277.9   485.8  1922.1  7120.1  10788.0    10870
read      229.7   209.3    63.8   107.4   118.7   190.3   231.1   256.6   275.7   299.6   332.3   394.8  1163.4  2698.6  4409.6 146550.0   146664
read      213.3   117.5    68.9   105.5   121.2   202.1   230.1   246.3   258.1   271.7   290.9   322.1   537.1  1547.1  2383.8  19858.3    19865
read      232.7   267.8    68.9   102.3   112.3   185.3   231.9   260.5   281.3   306.5   340.3   408.2  1327.2  2983.4 11324.8 113458.3   113409
read      258.8   271.3    63.8    99.5   109.7   208.9   265.8   297.7   322.5   355.4   399.9   487.1  1448.2  2962.4  7948.9  70521.7    70623
read      250.8   220.8    63.8    99.0   109.8   223.8   278.5   309.9   331.7   356.5   387.3   435.1   853.9  2776.2  7969.7  52704.3    52633
read      274.4   221.7    68.9   105.9   118.1   214.0   288.8   347.6   389.2   432.4   483.4   565.1  1015.2  2677.9  4342.2 104887.7   104630
read      239.6   139.3    68.9   100.0   111.5   222.9   270.5   296.6   314.7   335.8   362.8   404.7   704.6  1729.6  2631.1  42735.7    42594
read      268.8   248.9    63.8   102.1   113.3   208.4   278.9   329.6   365.6   404.5   452.1   531.3  1359.8  3002.0  4499.1  95179.7    95196
read      243.9   140.5    63.8    98.5   109.4   224.3   278.4   309.1   330.0   353.8   383.5   429.7   718.4  1598.6  2437.6  52402.7    52243
read      235.9   125.0    63.8   100.3   112.8   223.8   268.6   292.6   309.3   328.3   352.6   392.8   577.4  1497.0  2160.4  37023.0    37031
read      238.3   145.8    68.9    99.9   111.5   222.7   268.2   293.2   310.8   331.3   358.0   400.9   689.0  1803.4  3771.8  39900.0    39878
read      237.7   209.5    68.9   102.4   112.5   189.0   241.4   275.2   301.6   335.3   386.8   493.3   985.6  2548.5  5461.5 110581.0   110750
read      185.1    69.1    74.4   111.9   126.9   177.9   197.8   209.2   217.1   227.6   241.0   266.2   344.6  1091.1  1248.5   8245.3     8231
read      244.4   186.2    63.8    98.8   108.8   214.6   269.6   301.0   324.4   353.0   389.3   447.8   875.7  2380.9  4290.7  63275.0    63638
read      257.0   205.2    68.9   101.0   111.6   206.0   276.5   322.1   355.6   392.6   437.3   511.1  1044.1  2262.1  3729.5  90047.0    90167
read      248.3   377.5    68.9    98.2   108.7   222.0   274.0   303.4   323.5   346.5   375.5   424.0   813.4  1861.3 24701.5  50298.3    50555
read      206.9    84.3    68.9   107.5   125.5   201.5   227.6   241.5   251.6   264.2   279.9   308.0   395.9  1035.5  1772.4  16041.3    15997
read      241.0   186.3    63.8    99.2   110.6   222.9   269.7   295.0   313.3   334.8   362.1   402.9   774.0  1832.0  8202.3  43010.3    43089
read      199.0    84.8    68.9   110.7   128.5   192.0   215.3   228.3   236.9   249.1   264.8   291.3   397.7  1035.6  3821.8  12187.7    12188
read      261.0   272.6    59.1   100.0   110.6   215.3   281.6   321.3   351.4   385.9   429.5   503.6  1090.9  2431.5  7326.6  76259.7    76615
read      259.9   349.4    63.8   111.9   124.9   204.5   246.6   271.2   290.1   313.5   345.8   414.9  1927.4  4267.6  7914.3 143362.3   143480
read      243.7   168.7    68.9    99.7   110.1   217.5   272.0   302.5   325.1   353.6   390.5   447.0   798.1  2002.3  3045.3  63739.0    63793
read      254.3   186.7    63.8    99.7   110.2   216.8   279.2   316.2   343.4   376.0   417.3   485.9  1003.1  2047.7  3886.1  72041.0    71996
read      250.3   152.2    63.8   101.0   112.8   231.6   282.3   309.9   329.4   352.0   380.9   428.8   768.1  1810.0  3204.2  41558.3    41778
read      224.5    99.4    63.8   105.1   120.6   218.7   251.5   268.7   281.0   295.6   315.5   346.6   465.1  1231.9  2049.7  22013.7    21860
read      241.7   130.4    68.9    99.4   110.9   224.9   275.5   304.2   323.7   346.1   373.8   420.2   680.8  1515.1  2420.8  45601.3    45582
read      255.9   213.6    68.9    99.8   110.2   208.7   274.6   315.6   345.5   381.2   425.0   497.6  1091.9  2537.7  4102.9  82053.0    81972
read      241.9   136.3    59.1    99.4   111.2   225.9   275.6   302.2   320.3   341.8   368.5   410.7   648.5  1636.5  2512.3  42720.0    42852
read      246.0   143.1    63.8    99.0   109.9   225.6   279.4   310.1   331.0   355.2   386.3   434.8   760.7  1594.4  2477.3  51740.0    51852
read      248.1   230.1    68.9   103.8   114.6   193.9   245.3   278.0   304.2   339.3   398.0   529.9  1215.9  2756.6  4711.9 109162.3   109368
read      247.3   189.3    63.8    99.0   109.5   223.3   278.2   309.6   332.1   358.3   391.0   441.8   785.2  1818.0  7919.5  55762.0    55794
read      235.6   149.0    59.1   100.2   112.8   224.3   268.9   291.7   308.0   326.5   349.6   388.7   543.5  1369.6  2554.2  35574.3    35534
read      266.0   229.1    68.9   101.5   112.5   209.8   280.8   328.4   364.0   403.1   452.3   534.3  1204.1  2493.6  6937.3  90787.0    90576
read      283.6   383.3    63.8   103.0   114.6   213.3   284.3   334.6   371.1   411.9   462.3   561.8  1479.7  3276.2 21721.3  95120.7    95085
read      228.7   167.2    63.8   101.6   111.5   189.5   243.4   276.1   301.3   332.5   375.2   453.7   719.9  2144.2  3313.4 100113.3   100029
read      254.7   228.9    63.8    98.9   109.4   215.5   277.2   313.7   340.7   372.4   413.0   479.0   967.8  2853.1  7874.9  72370.3    72551
read      259.7   201.6    63.8   100.3   111.2   210.8   280.8   324.8   357.5   395.0   439.3   513.3  1077.8  2250.7  3380.9  84666.3    84629
