Timestamp start: 1747215349295
Timestamp end: 1747216189567

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      259.3   191.3    68.9   101.7   112.6   224.6   282.2   317.2   343.3   373.8   414.4   482.9  1044.4  2158.6  3947.2  53955.3    53832
read      299.2   360.3    68.9   117.3   132.4   225.8   273.7   301.6   322.6   351.1   398.0   614.4  1706.6  3766.5  8070.1 139850.7   139832
read      243.0   164.4    68.9   121.9   137.8   218.9   257.5   280.4   297.0   318.0   346.1   396.3   672.6  2362.3  3424.5 170408.3   170515
read      221.1   158.5    68.9   107.6   118.8   190.0   231.5   257.9   277.5   301.9   334.1   389.3   790.5  1935.1  5083.7 128654.0   128494
read      236.2   119.3    68.9   111.1   128.3   222.2   259.0   279.1   293.5   311.5   334.9   373.6   683.1  1453.6  2003.3  20748.7    20789
read      302.6   306.1    63.8   103.9   115.8   232.5   308.7   356.1   388.7   425.7   474.5   621.4  1713.3  3142.4  7592.4  63789.7    63647
read      305.5   383.4    63.8   104.6   116.7   231.8   305.3   350.8   383.9   422.2   471.9   610.8  1801.9  4887.2 11917.9  64727.7    64802
read      286.2   243.4    68.9   104.0   116.0   236.9   307.2   348.7   377.9   410.4   453.4   540.7  1327.5  2647.5  6131.4  55853.7    55719
read      332.9   361.7    68.9   153.6   176.2   279.5   318.8   342.2   360.7   383.6   417.0   488.1  2241.7  4358.1  7761.5 173691.7   174179
read      213.7   104.2    63.8   104.9   115.2   188.4   235.0   264.0   284.4   308.2   338.5   387.9   562.2  1032.6  1554.2 106348.7   106356
read      273.8   215.9    68.9   134.5   152.9   246.1   288.8   313.8   332.7   356.0   388.0   441.7   744.9  3337.6  7185.6 178926.3   178750
read      222.2   133.6    68.9   105.0   115.6   190.8   238.9   268.9   290.6   315.7   349.1   412.7   695.8  1456.5  2630.3 105532.7   105831
read      209.0   137.4    63.8   101.8   111.4   180.6   226.9   255.6   276.2   300.6   331.8   382.6   575.1  1302.3  3128.3 110365.3   110667
read      215.3   276.2    74.4   116.4   134.0   192.7   216.0   229.4   239.0   251.7   269.6   305.3   730.4  2464.3 11175.6   8844.7     8803
read      280.6   217.4    68.9   103.8   116.3   238.6   302.3   337.4   362.6   392.1   431.4   524.1  1266.5  2084.0  6194.7  45566.3    45662
read      262.5   267.2    68.9   107.4   122.1   235.2   284.0   309.7   327.7   348.7   376.3   425.1   899.1  2965.1  9721.4  30998.3    30867
read      264.7   268.4    68.9   104.3   116.2   229.4   279.0   308.2   330.5   358.1   395.3   458.7  1133.6  3908.6  7549.0  45682.7    45656
read      218.6   126.7    68.9   104.7   115.1   189.9   238.3   268.0   288.9   312.9   343.2   396.5   636.2  1405.9  2970.9 100945.3   100938
read      216.0   137.6    68.9   107.1   118.1   187.9   229.2   254.9   274.1   297.2   328.5   378.8   682.0  1782.5  3101.8 132587.7   132360
read      256.0   210.1    63.8   100.2   110.6   214.0   276.0   313.1   341.3   375.4   419.2   490.4  1095.9  2599.6  3739.1  67386.0    67591
read      249.3   195.6    68.9   101.7   114.3   223.6   272.0   299.2   318.0   339.9   367.9   418.7   899.9  2551.4  7521.8  33851.3    33910
read      286.1   291.5    68.9   103.7   115.1   212.7   290.2   346.0   384.3   425.2   474.4   568.3  1592.5  3322.0  7450.3  85645.7    85729
read      211.5    98.3    63.8   114.1   133.1   201.8   228.6   243.3   253.6   267.0   283.9   312.2   517.8  1111.1  2800.1  12897.0    12884
read      262.4   164.0    68.9   102.7   114.8   234.5   294.4   328.0   351.5   378.5   413.4   470.8   917.8  1757.9  2300.6  45695.0    45621
read      256.4   160.3    63.8   103.4   116.3   232.5   285.9   314.6   334.6   357.8   387.8   438.3   923.9  1763.3  2612.7  36953.0    36938
read      277.0   227.4    68.9   103.4   115.0   232.9   299.9   340.5   368.8   400.5   441.1   515.4  1212.4  2712.1  4228.1  56926.0    56902
read      273.7   328.3    63.8   105.5   116.8   201.6   255.3   287.8   313.6   349.0   418.1   595.5  1614.9  3966.1  7708.1 102474.7   102243
read      206.8    97.5    63.8   110.1   127.7   197.4   224.3   238.5   249.6   262.6   279.0   309.4   483.9  1230.7  3460.5  14113.3    14085
read      305.3   370.7    68.9   105.2   117.2   213.5   288.1   347.4   392.1   439.4   498.5   626.1  2017.0  4327.1  7882.8  93941.3    94103
read      261.7   187.8    63.8   100.7   111.4   225.6   290.5   329.5   356.6   387.0   424.3   487.2  1046.9  1914.5  3946.0  58312.3    58175
read      274.9   323.2    68.9   114.7   129.0   216.7   262.9   288.3   307.2   330.5   365.2   456.8  1581.2  4010.2  7640.1 151412.0   151312
read      264.3   278.2    63.8   101.9   112.3   204.0   268.3   309.7   343.1   385.6   438.1   523.5  1343.5  3189.8  8231.4  83420.7    83333
read      256.2   249.1    63.8   118.4   133.0   216.5   259.0   283.2   300.8   322.2   353.0   409.4  1436.9  3362.8  5107.9 164813.0   165153
read      213.4   160.4    63.8   104.3   114.5   183.3   226.3   252.8   272.3   295.7   325.7   374.2   636.9  1877.7  4369.9 123784.3   123975
read      235.0   122.4    63.8   104.0   117.6   220.3   262.1   285.5   301.6   320.1   344.6   386.3   663.0  1490.3  1869.3  28652.7    28449
read      210.8    94.0    68.9   109.8   127.9   202.9   231.4   247.0   258.0   270.7   288.4   317.1   427.3  1147.5  1698.7  14902.7    14903
read      240.7   135.9    63.8   103.2   116.4   224.3   270.2   294.5   311.3   330.7   355.9   397.1   687.4  1606.7  2476.5  31165.3    31189
read      252.7   158.2    68.9   101.8   113.8   229.0   282.7   312.1   332.6   356.3   387.4   437.7   895.0  1753.9  2821.1  40642.3    40636
read      282.0   276.7    63.8   102.4   113.4   214.2   289.5   342.4   379.8   419.2   467.8   564.3  1521.2  3127.9  7212.3  80418.3    80574
read      251.3   237.4    68.9   119.3   134.4   216.8   256.0   278.6   295.3   316.1   344.1   398.3  1332.4  3284.9  6585.9 168844.3   168820
read      233.9   166.1    59.1   116.2   130.6   209.0   246.9   269.4   286.6   308.0   337.7   390.3   664.4  2207.1  4754.6 162897.0   162621
read      209.2   123.2    68.9   102.1   111.6   182.5   230.2   258.7   278.3   300.7   329.3   372.8   540.0  1334.0  2543.9 101786.7   101621
read      259.4   184.2    59.1   100.9   111.4   223.2   286.7   324.4   352.1   382.5   421.0   484.5  1054.9  1971.4  2703.0  58842.0    58592
read      272.5   316.4    63.8   115.2   129.3   216.3   260.4   284.9   302.9   325.0   358.4   435.6  1604.2  3528.4  7418.8 152970.3   153042
read      207.5   127.8    68.9   102.1   111.7   180.2   224.8   252.3   272.1   294.9   323.5   368.9   542.8  1674.7  2870.0 112034.3   112238
read      220.9   157.2    68.9   112.7   125.3   195.6   232.7   255.8   273.2   294.7   322.6   369.1   603.3  1945.6  4786.4 160521.7   160265
read      255.8   195.5    68.9   101.3   111.7   220.4   276.5   310.2   336.0   367.9   407.5   474.9  1106.3  2151.3  4130.8  56969.0    57109
read      295.7   344.1    63.8   104.4   116.0   213.5   289.8   347.5   388.8   431.0   482.3   578.9  1899.9  4076.8  7787.5  88612.3    88551
read      192.2    92.2    68.9   111.6   127.6   181.0   202.0   214.5   223.7   234.3   250.3   279.4   552.0  1137.3  3048.2   8456.7     8385
read      247.9   191.0    68.9   103.0   115.9   227.2   276.0   302.9   321.1   342.5   370.0   417.5   775.9  1806.2 10887.4  34088.3    34088
read      293.6   386.5    68.9   106.2   117.8   203.5   255.0   285.9   310.0   343.0   415.1   826.9  1797.5  4437.5  7904.1 113335.0   113600
read      211.3   139.2    68.9   105.5   115.9   183.4   224.2   249.9   269.4   292.3   320.8   369.3   649.1  1755.1  3403.4 131216.7   131842
read      209.2   129.7    68.9   102.5   112.1   181.3   226.0   253.3   273.2   296.1   325.2   371.1   584.1  1688.1  2790.2 112061.3   112066
read      270.4   263.0    68.9   101.5   111.8   214.1   281.6   324.3   357.3   395.3   441.4   519.5  1371.6  2956.3  7574.9  72817.0    72585
read      270.1   328.3    54.7   109.6   121.4   205.0   251.9   277.7   296.7   320.9   357.9   464.7  1723.5  3485.7  7692.3 133407.3   133669
read      204.4   264.6    68.9   110.4   127.1   188.2   212.1   225.2   234.2   246.6   262.5   289.7   498.6  1828.5 11327.6  11881.3    11820
read      202.6    93.3    68.9   110.6   127.6   193.3   218.4   232.6   243.2   255.1   272.2   299.0   433.6  1232.3  1603.5  12618.3    12639
read      292.9   363.5    68.9   107.6   119.4   206.1   255.1   283.9   306.4   337.9   400.5   917.0  1705.9  4062.2  7560.9 118429.3   118548
read      224.1   150.6    68.9   116.1   129.4   201.5   238.1   260.6   276.9   297.0   323.5   369.0   568.5  1905.7  3454.7 165613.3   165754
read      262.0   249.8    63.8   103.1   113.5   203.2   267.1   309.3   343.5   386.7   440.0   523.8  1329.8  2965.6  7113.7  86941.3    86823
read      219.8   131.3    68.9   109.4   126.0   207.6   238.5   255.3   267.3   280.8   297.9   330.6   574.3  1576.4  3739.1  17018.0    16898
read      300.5   408.0    68.9   108.2   120.3   209.3   257.9   285.7   307.0   335.3   385.7   986.7  1939.1  4694.1  7820.6 122965.7   123124
read      258.0   219.7    63.8   101.2   111.6   211.9   273.9   312.3   341.3   376.4   422.5   498.8  1145.1  2762.1  3937.0  72257.3    72278
read      243.1   145.3    68.9    99.1   110.1   221.5   273.7   303.4   323.1   345.8   374.3   425.3   812.7  1519.2  2014.0  47753.0    47757
read      248.0   165.3    63.8    99.9   110.4   218.1   276.9   312.1   336.7   364.6   399.1   457.1   882.1  1838.8  3705.5  60516.0    60510
read      214.6    89.8    59.1   103.9   117.3   206.3   241.4   260.2   272.6   287.8   307.2   339.1   467.5  1044.4  1804.8  25270.3    25237
read      274.0   272.8    63.8   103.3   114.3   203.9   275.0   330.0   369.0   409.3   457.8   543.2  1503.1  2980.8  7403.5  97761.0    97783
read      218.0   176.6    59.1   103.9   113.9   182.7   226.5   253.9   274.4   298.5   330.6   390.6   802.5  2313.0  4515.6 118879.7   118966
read      203.8    95.6    74.4   108.1   123.2   195.8   221.3   234.5   245.2   257.3   273.2   301.3   430.8  1306.4  2995.4  16629.3    16631
read      193.4    87.9    68.9   109.3   125.5   185.8   207.9   219.7   228.8   239.0   253.6   278.6   386.1  1088.4  1960.1  11751.0    11743
read      241.7   214.8    68.9   105.0   115.6   190.1   238.9   272.0   297.9   334.4   393.8   511.1  1087.6  2670.8  4681.8 114680.0   115026
read      207.4   129.3    63.8   104.0   114.0   180.8   222.5   249.0   268.7   291.7   320.2   367.7   609.1  1368.8  2912.3 122320.3   122371
read      181.3   122.2    63.8   107.4   121.1   171.9   190.0   200.5   208.7   217.6   231.1   253.0   371.4  1393.5  6895.0   7202.3     7198
read      219.6    99.6    63.8   104.5   117.8   211.7   247.2   265.9   278.6   293.6   314.0   345.4   455.3  1114.8  1648.8  25024.3    25022
read      269.7   313.7    68.9   117.0   131.4   215.6   256.4   279.7   297.1   318.9   350.9   425.4  1583.4  3606.6  7109.6 157427.7   157513
read      218.1   118.3    63.8   116.6   129.9   199.3   233.4   254.3   270.2   289.4   314.7   356.6   489.3  1641.3  2825.6 171973.7   171975
read      219.5   162.8    63.8   111.3   123.1   192.1   229.1   251.7   269.1   290.0   317.5   364.9   726.1  2213.1  3498.3 155143.0   154918
read      209.2   130.0    63.8   106.3   116.9   183.3   222.2   246.7   265.4   287.9   316.3   362.9   586.3  1660.4  3221.0 139144.3   139185
read      214.7   153.1    59.1   110.3   121.6   189.1   226.0   249.0   266.7   288.0   315.4   361.1   576.8  2064.2  3661.8 152917.0   152724
read      210.7    95.9    74.4   106.8   120.9   203.1   231.8   247.8   259.4   272.6   291.1   319.9   434.2  1341.3  2100.8  20833.7    20845
read      282.1   401.9    59.1   111.7   124.7   208.7   251.2   274.8   293.0   315.6   348.5   441.1  2627.6  4365.3  7833.8 139907.0   140348
read      249.9   210.8    68.9   102.7   113.1   200.9   263.3   302.9   333.4   370.1   416.4   488.5  1104.6  2589.4  4687.1  88624.0    88725
read      245.9   317.6    63.8   108.3   119.5   192.7   232.7   256.9   274.7   297.5   329.2   389.9  1837.8  3985.5  7546.8 134515.0   134088
read      249.4   202.3    68.9   100.6   110.9   213.0   271.5   305.6   330.4   360.8   399.1   463.9   963.1  2667.1  4594.8  66088.0    66126
read      249.6   173.9    68.9    99.9   110.1   209.1   278.1   320.7   350.1   381.9   419.8   478.6   874.4  1882.1  3173.7  78068.7    78214
read      244.0   143.1    63.8    99.4   110.1   220.0   276.7   309.8   332.4   358.2   389.4   435.4   776.6  1522.1  2255.4  55079.7    55191
read      247.0   170.3    59.1   100.2   110.8   220.0   276.6   309.1   331.0   356.5   388.1   438.0   833.1  1931.5  4291.9  54121.3    54081
read      243.4   211.9    68.9   105.0   115.6   191.7   240.7   273.0   298.4   333.1   389.3   521.0  1167.5  2455.7  4100.4 112448.3   112478
read      233.3   141.5    68.9   124.6   139.7   214.2   248.6   268.9   284.2   302.6   327.7   369.9   534.3  2151.9  3351.0 179916.3   179666
read      205.7   104.0    68.9   102.8   112.2   182.2   229.7   257.4   276.0   296.9   323.0   364.8   482.9  1146.0  2324.4 100555.0   100584
read      203.8   115.4    63.8   104.4   114.4   180.0   220.4   246.3   265.7   288.3   316.3   359.2   483.8  1235.9  3363.8 127711.7   127920
read      176.2    74.2    63.8   106.4   119.9   169.7   186.7   197.0   204.1   214.2   227.0   248.7   349.8  1066.7  3491.6   6647.0     6594
read      218.2   102.9    59.1   104.1   117.8   209.0   244.0   262.2   274.4   289.8   309.6   341.7   507.9  1333.9  2004.2  24773.3    25020
read      288.8   356.3    68.9   109.6   121.6   206.4   249.9   275.7   296.6   325.0   374.2   923.8  1714.3  3620.9  7681.5 128929.0   129587
read      188.3    74.8    68.9   109.9   125.2   181.8   202.4   214.5   223.2   233.1   247.8   272.7   363.8   957.3  1573.4  10300.3    10277
read      286.4   345.1    68.9   114.4   128.6   218.1   261.8   286.4   304.9   328.8   366.8   527.6  1679.5  3705.0  7357.4 148321.3   148458
read      242.6   170.2    63.8   100.5   110.6   212.6   271.1   304.4   329.2   358.7   394.8   450.8   751.2  2004.2  3746.1  66189.7    66114
read      246.4   174.3    63.8   100.9   111.8   220.6   275.0   305.8   326.5   350.4   380.0   429.2   830.2  2181.7  3683.7  49514.0    49261
read      272.7   330.0    68.9   109.6   121.3   202.4   245.8   271.1   290.7   315.5   354.3   566.6  1596.9  3720.7  7011.2 132904.3   133049
read      206.0   107.4    63.8   102.9   112.5   180.8   226.6   254.5   274.1   296.8   325.0   369.6   505.2  1196.6  2056.3 106968.0   106628
read      222.2   134.2    68.9   106.1   120.2   211.1   244.6   262.8   274.9   290.3   310.1   343.0   517.8  1706.2  3826.9  23525.0    23498
read      240.5   231.8    68.9   103.7   113.9   190.6   242.6   275.0   300.0   332.3   380.4   471.8  1125.7  3075.8  5541.4 103318.3   103564
read      216.9   154.1    63.8   112.7   125.1   194.1   230.3   252.5   269.4   289.8   316.5   360.6   527.4  1859.2  5240.1 161905.3   161774
read      232.1   123.3    63.8   101.9   113.5   218.0   261.8   285.6   302.5   322.3   348.2   391.4   594.7  1502.6  2128.0  39088.0    39037
read      262.2   274.7    68.9   117.2   131.5   215.5   255.2   277.7   294.8   316.2   346.5   417.5  1533.8  3395.3  6801.2 163421.3   163622
read      205.2   110.9    63.8   105.0   115.3   181.4   220.9   246.1   265.3   287.8   316.2   360.8   495.1  1453.1  1997.7 132724.3   132405
read      212.1   161.2    68.9   105.3   115.8   182.9   222.9   248.4   267.8   290.5   319.2   366.4   650.1  2460.6  4039.1 131868.0   131596
read      224.8   128.7    68.9   119.5   133.6   205.8   240.9   262.0   277.2   296.3   321.9   365.4   511.7  1498.2  3994.6 174266.7   174543
read      245.5   188.9    63.8   102.9   113.2   198.2   259.6   298.8   329.7   368.0   415.6   488.8   986.2  2113.2  3666.5  90632.0    90567
read      225.7   189.0    68.9   103.9   114.0   185.6   230.9   259.8   281.3   307.9   343.7   423.7   905.8  2548.9  4589.0 116432.3   116582
read      200.5    85.4    74.4   111.0   126.4   192.7   216.7   230.0   239.5   251.4   267.9   295.5   416.3  1210.4  2070.7  13896.7    13888
read      267.4   299.8    63.8   106.7   118.1   197.1   243.9   274.0   298.7   334.2   401.6   664.9  1499.5  3736.6  7404.8 118855.0   119224
read      216.6   144.5    68.9   111.9   124.0   192.8   229.5   252.0   269.1   289.8   316.6   361.7   535.7  2103.2  3141.9 156281.0   156471
read      219.6   130.4    63.8   114.7   128.0   197.6   233.4   255.4   272.3   292.8   319.6   365.5   551.3  1805.0  2945.4 164139.7   164013
read      240.6   136.3    68.9   103.1   114.8   223.7   271.0   297.3   316.0   338.2   366.3   412.2   667.0  1595.9  3102.8  41607.3    41909
read      305.3   374.5    68.9   110.6   123.6   213.3   259.6   286.9   308.7   339.3   400.0  1207.0  1732.8  3690.0  7493.7 127877.0   128280
read      211.8   127.6    63.8   103.4   113.2   183.0   230.1   259.2   279.9   304.0   334.9   386.2   551.8  1524.1  3331.2 106739.7   107066
read      240.2   137.1    68.9   101.2   112.2   221.3   272.5   301.2   320.8   343.6   371.5   417.1   682.9  1549.9  2385.2  46170.0    46119
read      189.8    75.4    63.8   111.0   126.3   181.9   202.8   215.0   223.8   233.8   249.5   274.3   379.7  1098.9  1744.2  10103.7    10227
read      191.4   126.2    68.9   110.1   125.4   182.8   204.3   216.6   225.9   235.8   251.8   276.2   368.6  1052.5  7120.5  10781.7    10870
read      281.5   353.0    63.8   114.5   128.6   215.3   258.4   283.2   302.0   325.7   362.8   472.4  1794.2  3981.5  7724.2 146405.3   146664
read      217.3   170.6    68.9   109.7   124.9   204.8   231.6   247.4   259.0   272.7   292.1   325.9   488.4  2590.2  7623.0  19977.0    19865
read      242.3   244.1    68.9   105.1   115.8   191.3   240.7   273.1   298.1   330.8   379.4   481.2  1121.9  3358.1  5762.2 113223.3   113409
read      256.2   454.4    68.9   100.5   110.3   201.9   254.8   283.2   303.7   329.8   368.3   451.1  1479.3  3284.5 19710.6  70571.7    70623
read      249.3   212.8    68.9   100.6   111.1   217.5   266.3   294.2   315.7   341.6   375.6   436.4  1098.1  2584.7  7546.6  52706.7    52633
read      243.4   246.8    63.8   103.9   114.2   191.5   241.9   273.1   296.5   326.8   371.1   471.5  1304.5  3004.4  5091.8 104312.7   104630
read      238.9   200.0    68.9   100.9   111.8   214.8   253.5   274.8   292.4   314.2   344.5   400.6   978.6  2443.3  7039.1  42653.7    42594
read      256.9   232.0    63.8   103.7   114.8   203.7   272.4   321.5   358.3   396.7   440.8   506.7   827.0  2783.2  8077.5  95189.3    95196
read      245.2   149.6    59.1   100.8   111.6   222.2   276.1   307.0   328.8   353.7   385.7   436.0   785.6  1667.3  2736.9  52212.3    52243
read      239.9   135.9    63.8   101.8   114.1   224.2   271.6   296.3   313.6   333.0   357.4   398.5   680.8  1601.4  2949.6  37141.7    37031
read      235.6   127.8    63.8   100.9   112.6   220.7   267.8   293.1   310.7   330.6   355.7   396.3   622.1  1646.2  2534.5  39921.3    39878
read      221.9   185.7    63.8   103.2   113.1   184.3   230.9   259.6   280.2   305.2   337.6   396.1   834.0  2616.6  3734.6 110471.7   110750
read      187.5    92.2    68.9   110.2   125.1   179.3   198.7   210.2   218.1   229.0   243.2   269.1   385.2  1164.4  1966.6   8217.7     8231
read      251.8   180.9    63.8   100.4   110.8   219.1   279.0   314.8   340.4   369.2   404.0   463.3   925.9  2003.7  3947.1  63384.3    63638
read      266.0   223.3    68.9   103.4   114.5   209.2   280.9   330.0   364.5   401.7   447.8   528.9  1215.0  2514.4  3483.2  90079.7    90167
read      242.5   152.6    68.9   100.2   111.0   221.0   272.9   302.7   323.7   347.4   377.3   425.5   737.5  1812.3  3714.9  50611.7    50555
read      203.5    88.4    68.9   107.5   123.2   196.4   222.6   235.8   246.7   259.0   274.4   303.0   420.5  1091.1  1775.4  15970.7    15997
read      234.9   141.4    63.8    99.9   111.0   217.6   263.5   289.1   307.5   328.9   356.5   399.8   703.9  1697.5  2892.8  43005.0    43089
read      198.4   109.9    63.8   110.5   126.9   190.6   214.2   226.9   235.2   247.7   263.8   290.8   388.0  1106.9  6127.2  12326.0    12188
read      252.0   217.0    68.9   100.4   110.6   205.6   265.6   301.3   328.9   362.7   404.6   478.7  1231.8  2565.0  3409.9  76478.3    76615
read      257.3   355.5    63.8   110.5   122.4   199.2   238.8   263.1   281.1   303.8   336.2   403.3  1736.4  4388.1  7837.4 143425.0   143480
read      238.7   164.7    68.9   100.1   110.0   213.5   268.6   299.8   321.9   349.2   383.5   433.9   685.1  1794.8  5309.1  63667.7    63793
read      255.9   207.8    63.8   100.0   110.4   211.8   275.5   314.5   342.8   374.7   414.5   481.1  1176.6  2297.0  2971.1  72021.7    71996
read      239.6   133.6    63.8   100.9   112.6   223.2   272.6   299.6   317.8   338.6   364.5   404.1   661.5  1568.3  2822.2  41797.0    41778
read      216.4    89.0    54.7   105.3   119.9   210.6   242.8   259.9   271.5   286.0   304.1   335.2   433.9  1027.3  2417.4  21872.7    21860
read      240.3   130.0    59.1   100.3   111.7   222.6   275.3   303.8   322.6   344.4   370.7   413.4   649.2  1455.7  2043.8  45517.0    45582
read      255.6   244.6    63.8   101.1   111.1   201.5   261.8   297.7   325.4   360.6   406.4   492.4  1420.6  2801.4  5108.0  82032.0    81972
read      252.9   720.8    68.9   100.8   112.3   221.4   271.2   298.3   316.6   338.1   365.5   409.4   658.0  2437.9 42128.2  43134.0    42852
read      242.3   142.4    63.8   100.4   111.2   222.2   277.7   309.2   330.2   353.7   383.1   430.4   669.9  1329.4  2462.6  52098.3    51852
read      227.9   189.7    68.9   103.2   113.4   186.1   234.6   266.3   289.5   317.7   359.2   440.5   833.3  2733.4  3632.8 109174.3   109368
read      243.2   165.5    68.9    99.9   110.6   218.6   271.7   302.0   323.8   349.3   381.7   431.3   821.3  1927.2  3372.5  55812.0    55794
read      232.7   145.6    63.8   101.1   113.0   218.9   263.6   286.7   302.6   320.6   343.6   382.1   566.0  1765.7  3064.5  35667.3    35534
read      259.3   229.2    63.8   102.0   112.6   204.2   270.8   316.2   349.2   386.2   429.6   501.2  1265.0  2661.7  3747.1  90500.7    90576
read      263.8   246.1    63.8   102.3   113.0   203.3   273.2   322.3   357.5   394.6   438.3   513.9  1333.5  2726.0  7447.9  95274.3    95085
read      224.8   156.5    63.8   102.2   111.9   187.6   240.4   272.6   296.6   326.1   367.6   437.1   687.3  1932.2  3811.7 100214.3   100029
read      245.7   167.2    68.9    99.5   109.7   211.3   273.6   311.6   338.2   368.2   404.0   461.9   896.2  1863.8  2924.8  72737.3    72551
read      256.9   279.2    63.8   100.0   110.4   204.6   270.8   314.1   344.9   380.3   423.0   494.0  1157.3  2519.5 14478.6  84525.0    84629
