Timestamp start: 1747214468358
Timestamp end: 1747215308632

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      259.0   244.8    63.8   100.3   110.9   199.0   264.2   310.3   345.3   385.7   434.1   514.1  1313.2  2947.8  5299.0  95047.3    95085
read      226.2   169.9    63.8   100.6   110.5   186.5   240.5   272.6   295.9   324.8   366.8   441.8   791.4  2124.7  3695.1  99839.0   100029
read      245.1   171.8    63.8    97.7   107.6   211.0   272.9   309.9   336.4   366.7   403.2   463.4   898.0  1891.9  2974.3  72505.0    72551
read      259.1   225.0    63.8    99.8   110.3   207.6   277.4   322.4   354.0   388.9   429.9   494.1  1230.4  2620.7  3702.9  84679.3    84629
read      250.3   191.7    63.8    98.1   108.1   211.4   275.1   313.3   340.4   370.9   409.3   470.4  1021.6  2154.6  4273.9  74247.3    74136
read      262.0   337.3    68.9   107.1   118.8   197.7   241.6   267.4   286.6   310.4   344.5   436.2  1611.9  4136.7  7707.3 130734.0   130756
read      239.8   143.6    59.1    98.5   108.6   212.6   271.8   305.5   330.4   359.8   395.9   452.6   704.4  1543.1  1880.6  69970.0    69916
read      250.0   172.0    63.8    98.5   108.9   216.6   281.3   319.5   346.1   376.2   413.1   470.1   851.0  1872.0  4024.8  72068.3    72019
read      251.2   166.8    63.8    99.2   109.7   212.5   281.5   324.1   353.7   386.3   425.9   488.3   863.5  1716.2  2187.1  78014.3    78070
read      231.3   173.4    68.9   102.2   112.3   190.8   245.6   279.2   304.4   335.7   380.2   458.2   725.4  2183.7  4134.8  99747.7    99548
read      236.9   135.6    63.8   100.5   113.0   223.4   268.6   292.6   309.6   329.0   353.7   393.1   584.6  1651.4  3773.4  36552.7    36393
read      273.0   260.8    68.9   126.1   142.6   232.8   274.3   298.0   316.1   338.8   370.2   432.8  1427.4  3467.4  7082.4 172109.3   172591
read      185.3    96.8    63.8   110.1   124.8   177.3   196.2   207.2   215.3   225.7   238.7   265.2   350.6  1325.7  2346.7   8315.3     8325
read      256.3   203.3    59.1    98.7   109.3   214.0   277.8   316.0   343.9   376.8   418.7   490.6  1122.9  2273.8  3397.9  73247.7    73684
read      246.4   150.6    63.8    98.8   110.1   224.8   278.3   309.1   330.0   353.3   382.4   430.4   770.5  1768.2  3136.0  48717.3    48420
read      185.0   129.0    68.9   110.9   124.7   174.6   193.1   203.8   212.5   222.4   235.2   262.0   400.3  1246.3  7247.4   6782.3     6828
read      237.2   244.2    68.9   103.3   114.0   188.9   234.5   262.8   283.3   308.1   343.0   426.6  1261.6  3082.9  6122.7 118286.0   118747
read      179.9    80.8    68.9   108.8   121.9   172.5   190.8   201.0   209.5   218.5   232.6   257.3   348.9  1068.4  2015.5   7137.3     7123
read      256.9   226.6    63.8   126.0   142.2   227.3   266.6   289.1   305.9   326.3   355.4   404.3   840.4  3403.5  3757.0 175073.3   175577
read      214.6   133.4    68.9   108.6   120.1   189.9   229.4   253.7   272.1   294.0   321.5   368.4   546.8  1891.8  3061.1 147623.7   147498
read      229.1   116.7    63.8   100.1   112.3   217.6   258.7   281.1   296.7   315.2   338.9   376.1   597.0  1492.5  2492.8  35876.7    35814
read      247.3   175.1    63.8    97.9   108.4   219.3   275.0   308.2   331.9   359.1   392.7   447.4   904.1  1968.3  3995.5  59321.3    59488
read      247.3   232.2    68.9   117.1   131.7   212.9   253.3   277.4   295.5   317.4   346.5   400.0  1160.7  3280.5  5273.0 167661.0   167483
read      241.5   180.2    63.8    99.8   110.1   198.5   259.5   297.1   326.0   361.1   404.6   473.1   927.3  2137.0  2919.5  88843.7    88988
read      189.0    78.3    68.9   109.9   126.2   182.2   202.7   214.9   223.6   233.2   247.6   271.3   375.4  1002.2  1498.5   9925.7     9869
read      232.6   208.3    63.8   102.7   113.2   188.6   237.5   268.2   290.8   318.5   360.8   449.7   945.2  2833.8  4660.0 111825.0   111786
read      246.0   197.4    63.8   100.9   111.2   198.9   260.7   299.6   329.6   366.3   413.0   485.3  1041.4  2351.8  3626.3  92965.7    92736
read      260.1   222.3    68.9   128.3   145.0   230.8   270.2   292.8   310.1   331.1   360.5   411.9   959.2  3331.8  6987.0 178926.0   178657
read      206.8   117.1    68.9   101.8   111.4   181.3   227.7   255.5   274.8   296.8   324.1   367.1   507.6  1486.3  2989.2 109041.7   108877
read      215.9   162.0    68.9   108.3   124.6   205.1   231.5   246.9   258.3   272.2   292.0   322.2   445.8  2046.6  6134.8  18939.7    19091
read      258.9   196.8    63.8    97.8   108.2   220.4   285.9   325.2   352.5   383.1   421.6   486.7  1083.8  2214.9  3382.2  65726.3    65772
read      272.4   264.9    63.8    99.7   110.4   214.2   286.0   331.7   363.8   398.5   442.4   522.0  1454.4  3065.2  7276.9  78819.3    79060
read      241.1   243.0    63.8   101.6   111.8   192.2   247.1   280.6   306.1   338.9   388.6   479.0  1026.6  3067.4  7672.9 100182.0    99953
read      239.3   201.7    63.8   103.5   117.8   213.4   248.9   269.5   285.0   303.7   330.7   381.3  1055.4  2978.8  5849.3  24335.7    24354
read      318.7   462.4    68.9   116.5   132.0   230.7   275.4   301.4   320.8   347.0   391.3   588.6  3057.1  4677.3  7988.7 143967.7   144236
read      244.8   212.2    68.9   120.2   135.2   215.8   255.5   278.7   296.0   317.2   345.6   396.8   730.2  3131.1  6409.1 167972.0   168093
read      235.8   292.8    68.9   105.0   119.9   208.8   239.6   258.0   271.6   288.8   313.2   359.3   903.5  3637.7 11702.6  22018.3    22028
read      277.3   281.9    63.8    99.2   109.7   214.4   286.2   332.4   365.5   401.8   449.9   545.4  1467.3  3605.3  7582.1  77507.3    77499
read      256.1   323.0    63.8   105.8   117.1   195.7   242.8   269.9   289.7   313.9   347.3   428.7  1579.1  3992.0  7593.0 128086.7   128271
read      206.6   116.6    63.8   103.0   113.1   180.8   223.1   249.5   269.1   291.9   320.0   365.5   557.9  1449.5  2679.4 126427.0   126673
read      240.8   144.7    63.8    98.3   109.4   222.8   272.4   300.0   319.2   342.2   371.4   421.3   660.8  1662.5  2917.0  43754.3    43605
read      236.9   191.3    63.8   102.2   112.5   190.7   245.0   279.0   305.4   339.7   391.6   487.6   911.1  2270.1  3871.8 103206.0   103217
read      256.6   205.6    63.8   101.2   111.7   201.7   271.1   319.5   356.8   397.0   444.5   522.7  1091.3  2142.6  3543.8  93500.7    93706
read      226.0   100.1    63.8   103.0   118.0   217.3   254.0   274.0   288.4   304.9   325.8   363.3   481.2  1217.4  1611.4  23205.7    23247
read      268.7   270.3    63.8    99.0   109.6   213.6   284.5   329.0   360.4   394.8   436.7   512.0  1292.8  3457.4  7755.9  77527.7    77378
read      197.6   118.3    68.9   111.1   127.3   187.9   211.3   224.5   234.1   246.9   263.3   290.5   400.9  1180.1  5791.0  10537.0    10495
read      197.2   111.8    63.8   103.3   113.4   177.2   216.5   241.7   261.0   282.4   308.0   343.5   423.0   695.3  2465.4 134661.0   134841
read      199.7   113.1    63.8   101.4   111.0   176.3   219.5   247.0   266.5   287.7   313.0   351.0   464.0  1074.8  3339.3 120427.3   120602
read      204.1    73.3    63.8   103.2   114.7   207.0   234.4   248.4   258.1   269.8   285.2   309.6   366.2   466.9  2033.2  37228.0    36975
read      201.1   136.6    63.8   107.7   118.6   183.0   218.8   241.7   259.6   280.6   307.0   344.7   427.6   639.9  2468.3 151709.3   151323
read      197.6    81.6    63.8   100.3   109.9   178.2   225.7   253.2   270.8   289.6   311.6   343.4   415.5   538.3   794.9 105433.7   105217
read      197.5    89.2    63.8   100.0   109.9   176.9   222.9   250.7   269.0   288.6   311.5   344.0   422.2   612.4  2674.9 110716.3   110653
read      197.7    93.0    63.8   102.7   112.7   178.2   219.2   245.5   264.7   285.7   310.3   344.5   422.9   580.1   885.5 127718.7   127593
read      202.9    87.0    63.8   100.7   110.6   183.4   230.6   257.4   274.7   294.5   319.2   360.3   451.0   591.3  1002.5 101010.0   101096
read      203.1    92.7    68.9   109.8   120.8   185.4   220.9   243.3   260.6   281.2   307.3   345.4   435.5   784.5  2095.7 158591.0   158958
read      199.2   103.5    63.8   104.1   114.4   179.0   218.3   243.8   263.1   284.9   310.8   346.8   429.3   686.3  2882.5 136487.3   136541
read      205.2    78.5    68.9   112.0   124.0   189.4   224.3   245.8   262.4   282.4   308.3   345.6   429.7   667.1  1033.7 165213.3   164999
read      206.4    90.5    63.8   112.2   124.2   190.0   224.8   246.1   262.8   282.7   308.6   346.8   434.2   802.3  2479.8 165080.0   164911
read      199.4    81.8    63.8    98.9   108.4   182.4   233.5   258.8   274.0   291.1   312.0   342.3   405.7   509.6  1267.0  87967.0    87904
read      206.9    77.3    68.9   112.9   125.6   192.3   226.7   247.5   263.5   282.6   307.6   345.0   429.0   740.3  1054.2 169702.3   169356
read      203.9    88.0    63.8    99.4   109.5   196.4   242.4   262.3   274.6   289.2   306.8   334.3   396.7   508.2  2676.2  67723.3    67870
read      206.9    90.3    68.9   112.7   125.0   191.3   225.8   247.1   263.5   283.1   308.7   345.9   431.9   727.2  2395.7 167205.7   167602
read      208.8    82.2    63.8   114.1   126.9   193.6   227.8   248.7   264.8   284.1   309.6   347.2   435.7   801.3  1465.3 170568.3   170450
read      203.7   130.9    63.8    99.1   109.1   192.6   240.6   261.5   274.5   289.9   308.9   338.5   403.8   517.1  6988.6  73017.7    72942
read      188.8    80.4    74.4   112.3   127.9   187.1   205.6   215.6   223.0   231.5   243.4   263.8   313.7   473.5  3138.0  13933.3    13873
read      203.1    69.3    63.8   101.7   112.2   206.3   237.1   251.7   262.0   273.1   289.3   313.9   368.1   456.5  1138.4  45227.3    45295
read      201.9    82.2    68.9   109.5   120.4   184.7   220.5   243.0   260.4   280.9   307.0   344.6   427.9   660.9  2008.0 157494.0   157697
read      195.9    96.8    63.8   100.4   110.0   174.8   218.8   246.6   265.8   286.2   309.6   342.3   415.3   601.7  2952.4 116979.7   117232
read      198.1    82.8    63.8   100.1   109.7   178.8   227.4   254.8   271.8   290.0   311.5   343.0   412.9   552.6   847.0 100926.7   101152
read      205.2    73.6    63.8   101.7   112.2   206.6   241.1   257.0   268.0   280.4   295.8   320.0   379.2   479.0  1299.0  50316.7    50333
read      198.0    80.9    63.8   104.4   114.6   178.9   217.7   242.9   262.1   283.9   309.9   345.4   424.1   609.1  1179.0 136195.3   136447
read      204.6    88.4    63.8   110.2   121.5   186.9   223.1   245.5   262.8   283.5   310.0   347.8   439.7   733.4  2659.1 158485.3   158298
read      204.5    84.5    63.8   100.2   110.2   196.7   243.0   262.7   275.1   290.1   308.4   336.3   399.1   507.7  1830.6  69246.7    69328
read      210.5   116.0    68.9   113.4   126.1   193.7   229.2   251.0   267.8   288.1   313.9   354.0   446.5   809.0  2427.9 164189.3   164566
read      206.5    92.3    63.8   100.0   110.1   196.3   244.2   265.3   278.8   293.8   313.4   343.1   419.1   706.2  3048.1  70748.0    70740
read      197.3    82.4    63.8    99.8   109.4   177.5   224.7   252.3   270.1   289.5   312.5   345.2   420.5   547.4   791.9 106599.0   106915
read      196.2    83.4    63.8   102.5   112.2   176.3   217.5   244.3   263.8   284.9   309.5   343.3   414.6   554.9  1370.7 126546.3   126425
read      201.1    90.3    63.8    98.8   108.5   187.4   237.8   260.0   273.7   289.5   308.6   337.2   400.6   522.8  2492.3  78804.0    79083
read      196.6    79.4    63.8   104.4   114.8   178.5   215.9   239.8   258.4   279.4   305.2   341.5   419.3   626.2  1006.2 143410.0   143445
read      206.2    82.6    68.9   111.9   124.0   190.3   225.1   246.6   263.1   282.7   308.2   345.7   434.5   803.5  1160.4 164855.7   165502
read      206.9    76.2    63.8   103.1   114.5   209.4   238.7   253.3   264.1   275.3   291.9   316.4   371.9   508.3  2643.4  40724.3    40820
read      199.5    67.1    68.9   107.2   120.6   200.6   223.5   234.7   243.9   253.7   268.3   290.6   344.7   482.3  2279.8  25150.3    25097
read      203.8   167.7    68.9   106.3   119.1   203.5   226.9   238.8   247.9   258.1   271.6   293.9   345.5   508.8 10902.7  26798.3    26808
read      202.9    79.9    63.8    99.4   109.2   192.3   241.2   262.5   275.6   291.0   310.1   338.7   402.9   502.6   677.7  72813.0    72990
read      200.9   344.2    63.8   100.5   110.3   176.6   221.1   248.6   267.3   287.2   310.4   343.4   416.5   587.8 26498.1 114001.7   113963
read      198.7    83.9    63.8    99.2   109.0   179.6   229.5   256.6   273.3   291.8   313.6   345.3   417.3   527.8   644.8  97156.7    97475
read      204.9   422.1    68.9   110.5   125.3   194.6   215.0   226.0   233.2   243.0   254.7   275.3   329.8  1167.6 20609.5  18613.0    18649
read      201.0    91.4    63.8   107.3   118.3   182.7   219.4   242.7   260.8   282.0   308.2   345.3   428.7   685.7  3064.1 149770.3   150293
read      196.1    84.6    63.8   101.0   110.6   176.0   219.0   246.3   265.5   286.0   310.0   343.8   420.2   587.7  1027.5 119295.7   119407
read      202.0    86.2    63.8    99.4   109.3   188.6   239.1   261.7   275.6   291.2   310.4   339.7   404.7   519.5  1503.8  79813.3    79895
read      199.1    86.3    63.8   104.6   115.0   179.7   218.5   243.8   263.0   284.5   310.6   346.7   432.8   651.4  1560.7 138027.7   137569
read      196.8    90.6    63.8    99.8   109.4   175.9   222.4   250.1   268.4   287.9   310.7   343.5   421.3   612.1  2846.7 109694.7   109784
read      205.0    85.0    68.9   101.0   111.3   205.6   241.1   257.4   268.3   280.9   296.5   321.5   379.5   470.3  1958.4  51861.0    52195

